,47:08.6,0,7,0,1
30740000001D88400000000A,47:08.6,0,1,20573,1
30740000001D88400000000A,47:08.7,0,1,20187.4,1
30740000001D88400000000A,47:08.7,0,1,20210.8,1
30740000001D88400000000A,47:08.8,0,1,20385.9,1
30740000001D88400000000A,47:08.8,0,1,20345.3,1
30740000001D88400000000A,47:08.9,0,1,20327.9,1
30740000001D88400000000A,47:08.9,0,1,19040.8,1
30740000001D88400000000A,47:09.0,0,1,19380.1,1
30740000001D88400000000A,47:09.0,0,1,19454.5,1
30740000001D88400000000A,47:09.1,0,1,19293.5,1
30740000001D88400000000A,47:09.1,0,1,20697.5,1
30740000001D88400000000A,47:09.2,0,1,20714.1,1
30740000001D88400000000A,47:09.2,0,1,20481.8,1
30740000001D88400000000A,47:09.3,0,1,20693.7,1
30740000001D88400000000A,47:09.3,0,1,20725.5,1
30740000001D88400000000A,47:09.4,0,1,20665.7,1
30740000001D88400000000A,47:09.4,0,1,20542.7,1
30740000001D88400000000A,47:09.5,0,1,20678.1,1
30740000001D88400000000A,47:09.5,0,1,19388.2,1
30740000001D88400000000A,47:09.6,0,1,19622.2,1
30740000001D88400000000A,47:09.6,0,1,19579.6,1
30740000001D88400000000A,47:09.7,0,1,19466.2,1
30740000001D88400000000A,47:09.7,0,1,19874.4,1
30740000001D88400000000A,47:09.8,0,1,19537.8,1
30740000001D88400000000A,47:09.9,0,1,20401.5,1
30740000001D88400000000A,47:09.9,0,1,21463.8,1
30740000001D88400000000A,47:10.0,0,1,21864.9,1
30740000001D88400000000A,47:10.0,0,1,21409.7,1
30740000001D88400000000A,47:10.1,0,1,21198.9,1
30740000001D88400000000A,47:10.1,0,1,20543.1,1
30740000001D88400000000A,47:10.2,0,1,20445,1
30740000001D88400000000A,47:10.2,0,1,20043.6,1
30740000001D88400000000A,47:10.3,0,1,18887.1,1
30740000001D88400000000A,47:10.3,0,1,18770.1,1
30740000001D88400000000A,47:10.4,0,1,18540.8,1
30740000001D88400000000A,47:10.4,0,1,17906.9,1
30740000001D88400000000A,47:10.5,0,1,17766.8,1
30740000001D88400000000A,47:10.5,0,1,15543.8,1
30740000001D88400000000A,47:10.6,0,1,13279.7,1
30740000001D88400000000A,47:10.6,0,1,12591.3,1
30740000001D88400000000A,47:10.7,0,1,11548.1,1
30740000001D88400000000A,47:10.7,0,1,8794.2,1
