,2019/09/26 15:42:38.342,0,7,0.0,0
30740000001D88400000000B,2019/09/26 15:42:38.349,0,1,7968.0,0
30740000001D88400000000A,2019/09/26 15:42:38.356,0,1,6520.9,0
30740000001D88400000000B,2019/09/26 15:42:38.398,0,1,7760.2,0
30740000001D88400000000A,2019/09/26 15:42:38.405,0,1,6567.3,0
30740000001D88400000000B,2019/09/26 15:42:38.477,0,1,7788.2,0
30740000001D88400000000A,2019/09/26 15:42:38.479,0,1,6431.7,0
30740000001D88400000000B,2019/09/26 15:42:38.561,0,1,8441.9,0
30740000001D88400000000A,2019/09/26 15:42:38.565,0,1,6452.5,0
30740000001D88400000000B,2019/09/26 15:42:38.634,0,1,8230.1,0
30740000001D88400000000A,2019/09/26 15:42:38.635,0,1,6446.7,0
30740000001D88400000000B,2019/09/26 15:42:38.695,0,1,8372.1,0
30740000001D88400000000A,2019/09/26 15:42:38.701,0,1,6357.3,0
30740000001D88400000000B,2019/09/26 15:42:38.752,0,1,8045.4,0
30740000001D88400000000A,2019/09/26 15:42:38.757,0,1,6618.5,0
30740000001D88400000000B,2019/09/26 15:42:38.822,0,1,7815.6,0
30740000001D88400000000A,2019/09/26 15:42:38.827,0,1,6532.5,0
30740000001D88400000000B,2019/09/26 15:42:38.879,0,1,8024.3,0
30740000001D88400000000A,2019/09/26 15:42:38.880,0,1,6641.0,0
30740000001D88400000000B,2019/09/26 15:42:38.933,0,1,8067.4,0
30740000001D88400000000A,2019/09/26 15:42:38.938,0,1,6531.1,0
30740000001D88400000000B,2019/09/26 15:42:39.011,0,1,7592.0,0
30740000001D88400000000A,2019/09/26 15:42:39.016,0,1,6611.1,0
30740000001D88400000000B,2019/09/26 15:42:39.079,0,1,7842.6,0
30740000001D88400000000A,2019/09/26 15:42:39.083,0,1,6481.9,0
30740000001D88400000000B,2019/09/26 15:42:39.152,0,1,7875.4,0
30740000001D88400000000A,2019/09/26 15:42:39.154,0,1,6562.4,0
30740000001D88400000000B,2019/09/26 15:42:39.216,0,1,8095.0,0
30740000001D88400000000A,2019/09/26 15:42:39.223,0,1,6433.8,0
30740000001D88400000000B,2019/09/26 15:42:39.272,0,1,8165.0,0
30740000001D88400000000A,2019/09/26 15:42:39.274,0,1,6539.8,0
30740000001D88400000000B,2019/09/26 15:42:39.332,0,1,8181.3,0
30740000001D88400000000A,2019/09/26 15:42:39.336,0,1,6519.3,0
30740000001D88400000000B,2019/09/26 15:42:39.390,0,1,8153.5,0
30740000001D88400000000A,2019/09/26 15:42:39.392,0,1,6498.5,0
30740000001D88400000000B,2019/09/26 15:42:39.461,0,1,7981.3,0
30740000001D88400000000A,2019/09/26 15:42:39.465,0,1,6638.8,0
30740000001D88400000000B,2019/09/26 15:42:39.515,0,1,7969.4,0
30740000001D88400000000A,2019/09/26 15:42:39.518,0,1,6684.9,0
30740000001D88400000000B,2019/09/26 15:42:39.595,0,1,8044.3,0
30740000001D88400000000A,2019/09/26 15:42:39.597,0,1,6576.5,0
30740000001D88400000000B,2019/09/26 15:42:39.656,0,1,7800.6,0
30740000001D88400000000A,2019/09/26 15:42:39.658,0,1,6623.0,0
30740000001D88400000000B,2019/09/26 15:42:39.738,0,1,7680.6,0
30740000001D88400000000A,2019/09/26 15:42:39.743,0,1,6581.0,0
30740000001D88400000000B,2019/09/26 15:42:39.814,0,1,7905.4,0
30740000001D88400000000A,2019/09/26 15:42:39.819,0,1,6493.6,0
30740000001D88400000000B,2019/09/26 15:42:39.883,0,1,7951.2,0
30740000001D88400000000A,2019/09/26 15:42:39.887,0,1,6470.8,0
30740000001D88400000000B,2019/09/26 15:42:39.961,0,1,8195.3,0
30740000001D88400000000A,2019/09/26 15:42:39.965,0,1,6413.9,0
30740000001D88400000000B,2019/09/26 15:42:40.040,0,1,8096.0,0
30740000001D88400000000A,2019/09/26 15:42:40.043,0,1,6298.3,0
30740000001D88400000000B,2019/09/26 15:42:40.113,0,1,8206.9,0
30740000001D88400000000A,2019/09/26 15:42:40.117,0,1,6513.3,0
30740000001D88400000000B,2019/09/26 15:42:40.179,0,1,8018.3,0
30740000001D88400000000A,2019/09/26 15:42:40.183,0,1,6480.7,0
30740000001D88400000000B,2019/09/26 15:42:40.232,0,1,8021.0,0
30740000001D88400000000A,2019/09/26 15:42:40.235,0,1,6554.3,0
30740000001D88400000000B,2019/09/26 15:42:40.295,0,1,8016.3,0
30740000001D88400000000A,2019/09/26 15:42:40.298,0,1,6486.8,0
30740000001D88400000000B,2019/09/26 15:42:40.359,0,1,8122.9,0
30740000001D88400000000A,2019/09/26 15:42:40.364,0,1,6391.2,0
30740000001D88400000000B,2019/09/26 15:42:40.430,0,1,7818.5,0
30740000001D88400000000A,2019/09/26 15:42:40.433,0,1,6557.7,0
30740000001D88400000000B,2019/09/26 15:42:40.493,0,1,7838.3,0
30740000001D88400000000A,2019/09/26 15:42:40.497,0,1,6558.6,0
30740000001D88400000000B,2019/09/26 15:42:40.576,0,1,7960.8,0
30740000001D88400000000A,2019/09/26 15:42:40.577,0,1,6593.4,0
30740000001D88400000000B,2019/09/26 15:42:40.637,0,1,8127.4,0
30740000001D88400000000A,2019/09/26 15:42:40.641,0,1,6492.3,0
30740000001D88400000000B,2019/09/26 15:42:40.691,0,1,8118.3,0
30740000001D88400000000A,2019/09/26 15:42:40.695,0,1,6486.0,0
30740000001D88400000000B,2019/09/26 15:42:40.758,0,1,8057.0,0
30740000001D88400000000A,2019/09/26 15:42:40.762,0,1,6470.1,0
30740000001D88400000000B,2019/09/26 15:42:40.813,0,1,8152.8,0
30740000001D88400000000A,2019/09/26 15:42:40.817,0,1,6390.8,0
30740000001D88400000000B,2019/09/26 15:42:40.899,0,1,7903.8,0
30740000001D88400000000A,2019/09/26 15:42:40.903,0,1,6643.1,0
30740000001D88400000000B,2019/09/26 15:42:40.962,0,1,7877.4,0
30740000001D88400000000A,2019/09/26 15:42:40.965,0,1,6657.8,0
30740000001D88400000000B,2019/09/26 15:42:41.036,0,1,7961.6,0
30740000001D88400000000A,2019/09/26 15:42:41.039,0,1,6730.7,0
30740000001D88400000000B,2019/09/26 15:42:41.111,0,1,7870.6,0
30740000001D88400000000A,2019/09/26 15:42:41.114,0,1,6483.1,0
30740000001D88400000000B,2019/09/26 15:42:41.173,0,1,7918.9,0
30740000001D88400000000A,2019/09/26 15:42:41.178,0,1,6580.7,0
30740000001D88400000000B,2019/09/26 15:42:41.258,0,1,7868.9,0
30740000001D88400000000A,2019/09/26 15:42:41.262,0,1,6407.5,0
30740000001D88400000000B,2019/09/26 15:42:41.335,0,1,8290.3,0
30740000001D88400000000A,2019/09/26 15:42:41.338,0,1,6480.1,0
30740000001D88400000000B,2019/09/26 15:42:41.397,0,1,8131.7,0
30740000001D88400000000A,2019/09/26 15:42:41.401,0,1,6346.9,0
30740000001D88400000000B,2019/09/26 15:42:41.473,0,1,8246.6,0
30740000001D88400000000A,2019/09/26 15:42:41.478,0,1,6396.0,0
30740000001D88400000000B,2019/09/26 15:42:41.538,0,1,8147.5,0
30740000001D88400000000A,2019/09/26 15:42:41.542,0,1,6575.3,0
30740000001D88400000000B,2019/09/26 15:42:41.594,0,1,7965.4,0
30740000001D88400000000A,2019/09/26 15:42:41.597,0,1,6359.6,0
30740000001D88400000000B,2019/09/26 15:42:41.655,0,1,8017.8,0
30740000001D88400000000A,2019/09/26 15:42:41.658,0,1,6518.3,0
30740000001D88400000000B,2019/09/26 15:42:41.717,0,1,8090.4,0
30740000001D88400000000A,2019/09/26 15:42:41.720,0,1,6574.9,0
30740000001D88400000000B,2019/09/26 15:42:41.798,0,1,7818.7,0
30740000001D88400000000A,2019/09/26 15:42:41.802,0,1,6561.8,0
30740000001D88400000000B,2019/09/26 15:42:41.861,0,1,7830.1,0
30740000001D88400000000A,2019/09/26 15:42:41.862,0,1,6607.2,0
30740000001D88400000000B,2019/09/26 15:42:41.941,0,1,7850.7,0
30740000001D88400000000A,2019/09/26 15:42:41.945,0,1,6663.2,0
30740000001D88400000000B,2019/09/26 15:42:41.994,0,1,8070.2,0
30740000001D88400000000A,2019/09/26 15:42:42.000,0,1,6535.4,0
30740000001D88400000000B,2019/09/26 15:42:42.061,0,1,7900.3,0
30740000001D88400000000A,2019/09/26 15:42:42.062,0,1,6522.8,0
30740000001D88400000000B,2019/09/26 15:42:42.121,0,1,8140.7,0
30740000001D88400000000A,2019/09/26 15:42:42.125,0,1,6576.2,0
30740000001D88400000000B,2019/09/26 15:42:42.173,0,1,8239.0,0
30740000001D88400000000A,2019/09/26 15:42:42.178,0,1,6444.1,0
30740000001D88400000000B,2019/09/26 15:42:42.263,0,1,7871.3,0
30740000001D88400000000A,2019/09/26 15:42:42.269,0,1,6599.6,0
30740000001D88400000000B,2019/09/26 15:42:42.340,0,1,7952.0,0
30740000001D88400000000A,2019/09/26 15:42:42.342,0,1,6584.7,0
30740000001D88400000000B,2019/09/26 15:42:42.401,0,1,7747.1,0
30740000001D88400000000A,2019/09/26 15:42:42.405,0,1,6624.8,0
30740000001D88400000000B,2019/09/26 15:42:42.457,0,1,7693.8,0
30740000001D88400000000A,2019/09/26 15:42:42.460,0,1,6401.2,0
30740000001D88400000000B,2019/09/26 15:42:42.519,0,1,7618.2,0
30740000001D88400000000A,2019/09/26 15:42:42.523,0,1,6409.2,0
30740000001D88400000000B,2019/09/26 15:42:42.594,0,1,7816.6,0
30740000001D88400000000A,2019/09/26 15:42:42.598,0,1,6583.7,0
30740000001D88400000000B,2019/09/26 15:42:42.657,0,1,7710.7,0
30740000001D88400000000A,2019/09/26 15:42:42.662,0,1,6597.3,0
30740000001D88400000000B,2019/09/26 15:42:42.742,0,1,8033.7,0
30740000001D88400000000A,2019/09/26 15:42:42.745,0,1,6449.6,0
30740000001D88400000000B,2019/09/26 15:42:42.810,0,1,7959.7,0
30740000001D88400000000A,2019/09/26 15:42:42.811,0,1,6390.2,0
30740000001D88400000000B,2019/09/26 15:42:42.891,0,1,8266.3,0
30740000001D88400000000A,2019/09/26 15:42:42.896,0,1,6458.3,0
30740000001D88400000000B,2019/09/26 15:42:42.954,0,1,7903.3,0
30740000001D88400000000A,2019/09/26 15:42:42.957,0,1,6503.2,0
30740000001D88400000000B,2019/09/26 15:42:43.016,0,1,7919.8,0
