,54:52.9,0,7,0,1
30740000001D88400000000B,54:52.9,0,1,1866.1,1
30740000001D88400000000B,54:52.9,0,1,1848.9,1
30740000001D88400000000B,54:53.0,0,1,1940.2,1
30740000001D88400000000B,54:53.1,0,1,2090.6,1
30740000001D88400000000B,54:53.1,0,1,2090.2,1
30740000001D88400000000B,54:53.2,0,1,2261.1,1
30740000001D88400000000B,54:53.2,0,1,2172.5,1
30740000001D88400000000B,54:53.3,0,1,2194.4,1
30740000001D88400000000B,54:53.3,0,1,2020.5,1
30740000001D88400000000B,54:53.4,0,1,2151.8,1
30740000001D88400000000B,54:53.4,0,1,2039.4,1
30740000001D88400000000B,54:53.5,0,1,2096.3,1
30740000001D88400000000B,54:53.5,0,1,2057.6,1
30740000001D88400000000B,54:53.6,0,1,2064.2,1
30740000001D88400000000B,54:53.6,0,1,1950.9,1
30740000001D88400000000B,54:53.7,0,1,1877.9,1
30740000001D88400000000B,54:53.7,0,1,1938,1
30740000001D88400000000B,54:53.8,0,1,1963.1,1
30740000001D88400000000B,54:53.8,0,1,2126.8,1
30740000001D88400000000B,54:53.9,0,1,2061.3,1
30740000001D88400000000B,54:53.9,0,1,2186.2,1
30740000001D88400000000B,54:54.0,0,1,2083.4,1
30740000001D88400000000B,54:54.0,0,1,2006.4,1
30740000001D88400000000B,54:54.1,0,1,1950.8,1
30740000001D88400000000B,54:54.1,0,1,2099.5,1
30740000001D88400000000B,54:54.2,0,1,2204.5,1
30740000001D88400000000B,54:54.2,0,1,2104,1
30740000001D88400000000B,54:54.3,0,1,2041.7,1
30740000001D88400000000B,54:54.3,0,1,1843.7,1
30740000001D88400000000B,54:54.4,0,1,1812.8,1
30740000001D88400000000B,54:54.4,0,1,1615.8,1
30740000001D88400000000B,54:54.6,0,1,2129.8,1
30740000001D88400000000B,54:54.6,0,1,2500.8,1
30740000001D88400000000B,54:54.7,0,1,2849.6,1
30740000001D88400000000B,54:54.7,0,1,2918.7,1
30740000001D88400000000B,54:54.8,0,1,3095.2,1
30740000001D88400000000B,54:54.8,0,1,3392.5,1
30740000001D88400000000B,54:54.9,0,1,3478.7,1
30740000001D88400000000B,54:54.9,0,1,3562.7,1
30740000001D88400000000B,54:55.0,0,1,3612.4,1
30740000001D88400000000B,54:55.0,0,1,3576.7,1
30740000001D88400000000B,54:55.1,0,1,3454.2,1
30740000001D88400000000B,54:55.1,0,1,3359.3,1
30740000001D88400000000B,54:55.2,0,1,3216.9,1
30740000001D88400000000B,54:55.2,0,1,3418.8,1
30740000001D88400000000B,54:55.3,0,1,3886.5,1
30740000001D88400000000B,54:55.3,0,1,4164.4,1
30740000001D88400000000B,54:55.4,0,1,3868.2,1
30740000001D88400000000B,54:55.4,0,1,2921.4,1
30740000001D88400000000B,54:55.5,0,1,2129.2,1
30740000001D88400000000B,54:55.7,0,1,1700.6,1
30740000001D88400000000B,54:55.8,0,1,1997.4,1
30740000001D88400000000B,54:55.8,0,1,2404.4,1
30740000001D88400000000B,54:55.9,0,1,2453.2,1
30740000001D88400000000B,54:55.9,0,1,2077.9,1
30740000001D88400000000B,54:56.0,0,1,1624.3,1
30740000001D88400000000B,54:58.0,0,1,1618.2,1
30740000001D88400000000B,54:58.1,0,1,2154.7,1
30740000001D88400000000B,54:58.1,0,1,2814.3,1
30740000001D88400000000B,54:58.2,0,1,3498.2,1
30740000001D88400000000B,54:58.2,0,1,3854.8,1
30740000001D88400000000B,54:58.3,0,1,4159.5,1
30740000001D88400000000B,54:58.3,0,1,4099.2,1
30740000001D88400000000B,54:58.4,0,1,3627.8,1
30740000001D88400000000B,54:58.4,0,1,3000.4,1
30740000001D88400000000B,54:58.5,0,1,2648.9,1
30740000001D88400000000B,54:58.6,0,1,3109,1
30740000001D88400000000B,54:58.7,0,1,4989,1
30740000001D88400000000B,54:58.9,0,1,8410.4,1
30740000001D88400000000B,54:58.9,0,1,7012.5,1
30740000001D88400000000B,54:59.0,0,1,6482.8,1
30740000001D88400000000B,54:59.0,0,1,5769.6,1
30740000001D88400000000B,54:59.1,0,1,5501.4,1
30740000001D88400000000B,54:59.1,0,1,5683.5,1
30740000001D88400000000B,54:59.2,0,1,6174,1
30740000001D88400000000B,54:59.2,0,1,5578.9,1
30740000001D88400000000B,54:59.3,0,1,5732.8,1
30740000001D88400000000B,54:59.3,0,1,5832.5,1
30740000001D88400000000B,54:59.4,0,1,5398.2,1
30740000001D88400000000B,54:59.4,0,1,5509.4,1
30740000001D88400000000B,54:59.5,0,1,5497.3,1
30740000001D88400000000B,54:59.5,0,1,5602.9,1
30740000001D88400000000B,54:59.6,0,1,5782.8,1
30740000001D88400000000B,54:59.6,0,1,5859,1
30740000001D88400000000B,54:59.7,0,1,5859.8,1
30740000001D88400000000B,54:59.7,0,1,6051.2,1
30740000001D88400000000B,54:59.8,0,1,6130.7,1
30740000001D88400000000B,54:59.8,0,1,6080.7,1
30740000001D88400000000B,54:59.9,0,1,6176.6,1
30740000001D88400000000B,54:59.9,0,1,6115.5,1
30740000001D88400000000B,55:00.0,0,1,5975,1
30740000001D88400000000B,55:00.0,0,1,5869.4,1
30740000001D88400000000B,55:00.1,0,1,5765,1
30740000001D88400000000B,55:00.1,0,1,5656.6,1
30740000001D88400000000B,55:00.2,0,1,5634.2,1
30740000001D88400000000B,55:00.2,0,1,5853.7,1
30740000001D88400000000B,55:00.3,0,1,5672,1
30740000001D88400000000B,55:00.3,0,1,5747.8,1
30740000001D88400000000B,55:00.4,0,1,5839.3,1
30740000001D88400000000B,55:00.4,0,1,5803,1
30740000001D88400000000B,55:00.5,0,1,5719.9,1
30740000001D88400000000B,55:00.5,0,1,5910.5,1
30740000001D88400000000B,55:00.6,0,1,5918.2,1
30740000001D88400000000B,55:00.6,0,1,5907.3,1
30740000001D88400000000B,55:00.7,0,1,5801.1,1
30740000001D88400000000B,55:00.7,0,1,5931.6,1
