,51:30.0,0,7,0,1
30740000001D88400000000A,51:30.0,0,1,16780.8,1
30740000001D88400000000A,51:30.1,0,1,17028.2,1
30740000001D88400000000A,51:30.1,0,1,17188.2,1
30740000001D88400000000A,51:30.2,0,1,17136.6,1
30740000001D88400000000A,51:30.2,0,1,16853.6,1
30740000001D88400000000A,51:30.3,0,1,17217.6,1
30740000001D88400000000A,51:30.3,0,1,17158.3,1
30740000001D88400000000A,51:30.4,0,1,17275.9,1
30740000001D88400000000A,51:30.5,0,1,17351.4,1
30740000001D88400000000A,51:30.5,0,1,17233.1,1
30740000001D88400000000A,51:30.6,0,1,17446.7,1
30740000001D88400000000A,51:30.6,0,1,17065.5,1
30740000001D88400000000A,51:30.7,0,1,17027.2,1
30740000001D88400000000A,51:30.7,0,1,17022.7,1
30740000001D88400000000A,51:30.8,0,1,16946.1,1
30740000001D88400000000A,51:30.8,0,1,16884.1,1
30740000001D88400000000A,51:30.9,0,1,16165.2,1
30740000001D88400000000A,51:30.9,0,1,15984.3,1
30740000001D88400000000A,51:31.0,0,1,15983.7,1
30740000001D88400000000A,51:31.0,0,1,15898.5,1
30740000001D88400000000A,51:31.1,0,1,15710.2,1
30740000001D88400000000A,51:31.1,0,1,15953,1
30740000001D88400000000A,51:31.2,0,1,15943.2,1
30740000001D88400000000A,51:31.2,0,1,15954.7,1
30740000001D88400000000A,51:31.3,0,1,15485.3,1
30740000001D88400000000A,51:31.3,0,1,15580.9,1
30740000001D88400000000A,51:31.4,0,1,15621.4,1
30740000001D88400000000A,51:31.4,0,1,15901.4,1
30740000001D88400000000A,51:31.5,0,1,16712.4,1
30740000001D88400000000A,51:31.5,0,1,16931.9,1
30740000001D88400000000A,51:31.6,0,1,16852.3,1
30740000001D88400000000A,51:31.6,0,1,17582.5,1
30740000001D88400000000A,51:31.7,0,1,17529.9,1
30740000001D88400000000A,51:31.7,0,1,17431.5,1
30740000001D88400000000A,51:31.8,0,1,17807.4,1
30740000001D88400000000A,51:31.8,0,1,17380.8,1
30740000001D88400000000A,51:31.9,0,1,16997.6,1
30740000001D88400000000A,51:31.9,0,1,16923.9,1
30740000001D88400000000A,51:32.0,0,1,16649.1,1
30740000001D88400000000A,51:32.0,0,1,16089.8,1
30740000001D88400000000A,51:32.1,0,1,15415.1,1
30740000001D88400000000A,51:32.2,0,1,14124.8,1
30740000001D88400000000A,51:32.2,0,1,11406,1
30740000001D88400000000A,51:32.2,0,1,8663.7,1
30740000001D88400000000A,51:32.3,0,1,7202.4,1
30740000001D88400000000A,51:32.3,0,1,5975.3,1
30740000001D88400000000A,51:32.4,0,1,4141.3,1
30740000001D88400000000A,51:32.4,0,1,3081,1
30740000001D88400000000A,51:32.5,0,1,3371.9,1
30740000001D88400000000A,51:32.6,0,1,4017.5,1
30740000001D88400000000A,51:32.6,0,1,4697.9,1
30740000001D88400000000A,51:32.7,0,1,4271.5,1
30740000001D88400000000A,51:32.7,0,1,3313.7,1
30740000001D88400000000A,51:32.7,0,1,2559.7,1
30740000001D88400000000A,51:32.8,0,1,2055,1
30740000001D88400000000A,51:34.5,0,1,2180.7,1
30740000001D88400000000A,51:34.6,0,1,3106.4,1
30740000001D88400000000A,51:34.6,0,1,4350.5,1
30740000001D88400000000A,51:34.7,0,1,5316,1
30740000001D88400000000A,51:34.7,0,1,5325.4,1
30740000001D88400000000A,51:34.8,0,1,4071.6,1
30740000001D88400000000A,51:34.8,0,1,2544.9,1
30740000001D88400000000A,51:34.9,0,1,1864.6,1
30740000001D88400000000A,51:34.9,0,1,2302.1,1
30740000001D88400000000A,51:35.0,0,1,2776.5,1
30740000001D88400000000A,51:35.0,0,1,3642.6,1
30740000001D88400000000A,51:35.1,0,1,5340.6,1
30740000001D88400000000A,51:35.1,0,1,5536.2,1
30740000001D88400000000A,51:35.2,0,1,5489.8,1
30740000001D88400000000A,51:35.2,0,1,5134.8,1
30740000001D88400000000A,51:35.3,0,1,5067.1,1
30740000001D88400000000A,51:35.3,0,1,4849.6,1
30740000001D88400000000A,51:35.4,0,1,5359.8,1
