,2019/09/27 15:20:19.876,0,7,0.0,0
30740000001D88400000000B,2019/09/27 15:20:19.887,0,1,16130.5,0
30740000001D88400000000B,2019/09/27 15:20:19.918,0,1,16603.1,0
30740000001D88400000000B,2019/09/27 15:20:19.982,0,1,16467.6,0
30740000001D88400000000B,2019/09/27 15:20:20.026,0,1,16588.1,0
30740000001D88400000000B,2019/09/27 15:20:20.081,0,1,16515.4,0
30740000001D88400000000B,2019/09/27 15:20:20.125,0,1,16493.9,0
30740000001D88400000000B,2019/09/27 15:20:20.179,0,1,15722.7,0
30740000001D88400000000B,2019/09/27 15:20:20.243,0,1,15963.4,0
30740000001D88400000000B,2019/09/27 15:20:20.284,0,1,15750.1,0
30740000001D88400000000B,2019/09/27 15:20:20.338,0,1,16048.0,0
30740000001D88400000000B,2019/09/27 15:20:20.379,0,1,16272.8,0
30740000001D88400000000B,2019/09/27 15:20:20.443,0,1,16189.7,0
30740000001D88400000000B,2019/09/27 15:20:20.475,0,1,16121.8,0
30740000001D88400000000B,2019/09/27 15:20:20.539,0,1,16051.1,0
30740000001D88400000000B,2019/09/27 15:20:20.582,0,1,16226.7,0
30740000001D88400000000B,2019/09/27 15:20:20.635,0,1,16726.7,0
30740000001D88400000000B,2019/09/27 15:20:20.699,0,1,16572.7,0
30740000001D88400000000B,2019/09/27 15:20:20.744,0,1,16533.8,0
30740000001D88400000000B,2019/09/27 15:20:20.796,0,1,16735.6,0
30740000001D88400000000B,2019/09/27 15:20:20.840,0,1,16269.4,0
30740000001D88400000000B,2019/09/27 15:20:20.902,0,1,16472.8,0
30740000001D88400000000B,2019/09/27 15:20:20.934,0,1,16285.2,0
30740000001D88400000000B,2019/09/27 15:20:20.977,0,1,16149.4,0
30740000001D88400000000B,2019/09/27 15:20:21.018,0,1,16643.6,0
30740000001D88400000000B,2019/09/27 15:20:21.080,0,1,16584.6,0
30740000001D88400000000B,2019/09/27 15:20:21.121,0,1,16988.9,0
30740000001D88400000000B,2019/09/27 15:20:21.154,0,1,17097.0,0
30740000001D88400000000B,2019/09/27 15:20:21.197,0,1,17516.8,0
30740000001D88400000000B,2019/09/27 15:20:21.239,0,1,17656.9,0
30740000001D88400000000B,2019/09/27 15:20:21.302,0,1,17976.0,0
30740000001D88400000000B,2019/09/27 15:20:21.334,0,1,18112.0,0
30740000001D88400000000B,2019/09/27 15:20:21.376,0,1,18152.7,0
30740000001D88400000000B,2019/09/27 15:20:21.419,0,1,18132.7,0
30740000001D88400000000B,2019/09/27 15:20:21.461,0,1,17768.2,0
30740000001D88400000000B,2019/09/27 15:20:21.503,0,1,17116.0,0
30740000001D88400000000B,2019/09/27 15:20:21.544,0,1,16872.6,0
30740000001D88400000000B,2019/09/27 15:20:21.596,0,1,16494.0,0
30740000001D88400000000B,2019/09/27 15:20:21.638,0,1,16536.2,0
30740000001D88400000000B,2019/09/27 15:20:21.681,0,1,16613.4,0
30740000001D88400000000B,2019/09/27 15:20:21.725,0,1,16974.5,0
30740000001D88400000000B,2019/09/27 15:20:21.756,0,1,17085.8,0
30740000001D88400000000B,2019/09/27 15:20:21.798,0,1,17474.4,0
30740000001D88400000000B,2019/09/27 15:20:21.842,0,1,17880.4,0
30740000001D88400000000B,2019/09/27 15:20:21.895,0,1,18202.1,0
30740000001D88400000000B,2019/09/27 15:20:21.937,0,1,18762.3,0
30740000001D88400000000B,2019/09/27 15:20:21.978,0,1,19560.3,0
30740000001D88400000000B,2019/09/27 15:20:22.019,0,1,19769.9,0
30740000001D88400000000B,2019/09/27 15:20:22.062,0,1,20222.2,0
30740000001D88400000000B,2019/09/27 15:20:22.116,0,1,20348.5,0
30740000001D88400000000B,2019/09/27 15:20:22.157,0,1,19707.8,0
30740000001D88400000000B,2019/09/27 15:20:22.198,0,1,19679.2,0
30740000001D88400000000B,2019/09/27 15:20:22.239,0,1,19923.4,0
30740000001D88400000000B,2019/09/27 15:20:22.283,0,1,19825.1,0
30740000001D88400000000B,2019/09/27 15:20:22.316,0,1,19874.7,0
30740000001D88400000000B,2019/09/27 15:20:22.379,0,1,19656.7,0
30740000001D88400000000B,2019/09/27 15:20:22.421,0,1,19754.6,0
30740000001D88400000000B,2019/09/27 15:20:22.463,0,1,19454.3,0
30740000001D88400000000B,2019/09/27 15:20:22.505,0,1,19820.0,0
30740000001D88400000000B,2019/09/27 15:20:22.536,0,1,19910.8,0
30740000001D88400000000B,2019/09/27 15:20:22.581,0,1,20440.4,0
30740000001D88400000000B,2019/09/27 15:20:22.636,0,1,20206.6,0
30740000001D88400000000B,2019/09/27 15:20:22.678,0,1,20363.0,0
30740000001D88400000000B,2019/09/27 15:20:22.720,0,1,20222.7,0
30740000001D88400000000B,2019/09/27 15:20:22.762,0,1,20466.5,0
30740000001D88400000000B,2019/09/27 15:20:22.804,0,1,19896.2,0
30740000001D88400000000B,2019/09/27 15:20:22.837,0,1,19608.3,0
30740000001D88400000000B,2019/09/27 15:20:22.900,0,1,19864.7,0
30740000001D88400000000B,2019/09/27 15:20:22.943,0,1,19616.7,0
30740000001D88400000000B,2019/09/27 15:20:22.975,0,1,19852.6,0
30740000001D88400000000B,2019/09/27 15:20:23.017,0,1,20105.1,0
30740000001D88400000000B,2019/09/27 15:20:23.081,0,1,20234.5,0
30740000001D88400000000B,2019/09/27 15:20:23.113,0,1,20064.6,0
30740000001D88400000000B,2019/09/27 15:20:23.155,0,1,20090.9,0
30740000001D88400000000B,2019/09/27 15:20:23.197,0,1,20167.1,0
30740000001D88400000000B,2019/09/27 15:20:23.240,0,1,20609.7,0
30740000001D88400000000B,2019/09/27 15:20:23.281,0,1,20654.2,0
30740000001D88400000000B,2019/09/27 15:20:23.334,0,1,20459.3,0
30740000001D88400000000B,2019/09/27 15:20:23.376,0,1,20728.1,0
30740000001D88400000000B,2019/09/27 15:20:23.417,0,1,20487.6,0
30740000001D88400000000B,2019/09/27 15:20:23.459,0,1,19762.6,0
30740000001D88400000000B,2019/09/27 15:20:23.502,0,1,19712.3,0
30740000001D88400000000B,2019/09/27 15:20:23.543,0,1,19570.8,0
30740000001D88400000000B,2019/09/27 15:20:23.584,0,1,19502.7,0
30740000001D88400000000B,2019/09/27 15:20:23.637,0,1,19340.1,0
30740000001D88400000000B,2019/09/27 15:20:23.679,0,1,19258.5,0
30740000001D88400000000B,2019/09/27 15:20:23.723,0,1,18923.8,0
30740000001D88400000000B,2019/09/27 15:20:23.754,0,1,18164.7,0
30740000001D88400000000B,2019/09/27 15:20:23.795,0,1,17365.5,0
30740000001D88400000000B,2019/09/27 15:20:23.839,0,1,16516.2,0
30740000001D88400000000B,2019/09/27 15:20:23.894,0,1,15573.7,0
30740000001D88400000000B,2019/09/27 15:20:23.936,0,1,15384.2,0
30740000001D88400000000B,2019/09/27 15:20:23.978,0,1,15756.1,0
30740000001D88400000000B,2019/09/27 15:20:24.021,0,1,16643.8,0
30740000001D88400000000B,2019/09/27 15:20:24.063,0,1,17624.5,0
30740000001D88400000000B,2019/09/27 15:20:24.116,0,1,17278.4,0
30740000001D88400000000B,2019/09/27 15:20:24.158,0,1,16895.8,0
30740000001D88400000000B,2019/09/27 15:20:24.201,0,1,16619.9,0
30740000001D88400000000B,2019/09/27 15:20:24.233,0,1,16301.8,0
30740000001D88400000000B,2019/09/27 15:20:24.275,0,1,16368.1,0
30740000001D88400000000B,2019/09/27 15:20:24.317,0,1,16925.9,0
30740000001D88400000000B,2019/09/27 15:20:24.380,0,1,17076.8,0
30740000001D88400000000B,2019/09/27 15:20:24.421,0,1,17012.8,0
30740000001D88400000000B,2019/09/27 15:20:24.454,0,1,16919.4,0
30740000001D88400000000B,2019/09/27 15:20:24.496,0,1,16821.8,0
30740000001D88400000000B,2019/09/27 15:20:24.540,0,1,17167.0,0
30740000001D88400000000B,2019/09/27 15:20:24.582,0,1,17083.3,0
30740000001D88400000000B,2019/09/27 15:20:24.615,0,1,16856.1,0
30740000001D88400000000B,2019/09/27 15:20:24.677,0,1,16868.0,0
30740000001D88400000000B,2019/09/27 15:20:24.719,0,1,16936.1,0
30740000001D88400000000B,2019/09/27 15:20:24.762,0,1,16345.3,0
30740000001D88400000000B,2019/09/27 15:20:24.795,0,1,16139.8,0
30740000001D88400000000B,2019/09/27 15:20:24.837,0,1,16259.7,0
30740000001D88400000000B,2019/09/27 15:20:24.879,0,1,16262.5,0
30740000001D88400000000B,2019/09/27 15:20:24.922,0,1,16375.8,0
30740000001D88400000000B,2019/09/27 15:20:24.975,0,1,16236.9,0
30740000001D88400000000B,2019/09/27 15:20:25.018,0,1,16517.2,0
30740000001D88400000000B,2019/09/27 15:20:25.061,0,1,16754.0,0
