,50:33.7,0,7,0,1
30740000001D88400000000A,50:33.7,0,1,6453,1
30740000001D88400000000A,50:33.8,0,1,6382.4,1
30740000001D88400000000A,50:33.8,0,1,6599.8,1
30740000001D88400000000A,50:33.9,0,1,6471.9,1
30740000001D88400000000A,50:33.9,0,1,7013.8,1
30740000001D88400000000A,50:34.0,0,1,7018.4,1
30740000001D88400000000A,50:34.0,0,1,6965.6,1
30740000001D88400000000A,50:34.1,0,1,7109,1
30740000001D88400000000A,50:34.1,0,1,6811.4,1
30740000001D88400000000A,50:34.2,0,1,6569.3,1
30740000001D88400000000A,50:34.2,0,1,6639.9,1
30740000001D88400000000A,50:34.3,0,1,6585.9,1
30740000001D88400000000A,50:34.3,0,1,6501,1
30740000001D88400000000A,50:34.4,0,1,6311.4,1
30740000001D88400000000A,50:34.4,0,1,6390.8,1
30740000001D88400000000A,50:34.5,0,1,6417.5,1
30740000001D88400000000A,50:34.5,0,1,6172.2,1
30740000001D88400000000A,50:34.6,0,1,5980.7,1
30740000001D88400000000A,50:34.6,0,1,6471.5,1
30740000001D88400000000A,50:34.7,0,1,7557,1
30740000001D88400000000A,50:34.7,0,1,7873.5,1
30740000001D88400000000A,50:34.8,0,1,8366.1,1
30740000001D88400000000A,50:34.8,0,1,8213.9,1
30740000001D88400000000A,50:34.9,0,1,8459.6,1
30740000001D88400000000A,50:34.9,0,1,8827,1
30740000001D88400000000A,50:35.0,0,1,8653.9,1
30740000001D88400000000A,50:35.0,0,1,8736.7,1
30740000001D88400000000A,50:35.1,0,1,8465,1
30740000001D88400000000A,50:35.2,0,1,8359.6,1
30740000001D88400000000A,50:35.2,0,1,8471,1
30740000001D88400000000A,50:35.2,0,1,8395.7,1
30740000001D88400000000A,50:35.3,0,1,8771.4,1
30740000001D88400000000A,50:35.3,0,1,8548.3,1
30740000001D88400000000A,50:35.4,0,1,7982.5,1
30740000001D88400000000A,50:35.4,0,1,7279.2,1
30740000001D88400000000A,50:35.5,0,1,7188.4,1
30740000001D88400000000A,50:35.6,0,1,6596.6,1
30740000001D88400000000A,50:35.6,0,1,4875.2,1
30740000001D88400000000A,50:35.7,0,1,4850.7,1
30740000001D88400000000A,50:35.7,0,1,4973.8,1
30740000001D88400000000A,50:35.8,0,1,5334.2,1
30740000001D88400000000A,50:35.8,0,1,5696.9,1
30740000001D88400000000A,50:35.9,0,1,6088.4,1
30740000001D88400000000A,50:35.9,0,1,6389.2,1
30740000001D88400000000A,50:35.9,0,1,6582.3,1
30740000001D88400000000A,50:36.0,0,1,6947,1
