,53:24.8,0,7,0,1
30740000001D88400000000B,53:24.8,0,1,4217.8,1
30740000001D88400000000B,53:24.8,0,1,4320.7,1
30740000001D88400000000B,53:24.9,0,1,4349.2,1
30740000001D88400000000B,53:24.9,0,1,4200.6,1
30740000001D88400000000B,53:25.0,0,1,4302.6,1
30740000001D88400000000B,53:25.0,0,1,4115.1,1
30740000001D88400000000B,53:25.1,0,1,4204.9,1
30740000001D88400000000B,53:25.1,0,1,4168.5,1
30740000001D88400000000B,53:25.2,0,1,4111.9,1
30740000001D88400000000B,53:25.2,0,1,4145.6,1
30740000001D88400000000B,53:25.3,0,1,4155.7,1
30740000001D88400000000B,53:25.3,0,1,4190.7,1
30740000001D88400000000B,53:25.4,0,1,4315.2,1
30740000001D88400000000B,53:25.4,0,1,4341.8,1
30740000001D88400000000B,53:25.5,0,1,4346,1
30740000001D88400000000B,53:25.5,0,1,4280.1,1
30740000001D88400000000B,53:25.6,0,1,4261.1,1
30740000001D88400000000B,53:25.7,0,1,4027.9,1
30740000001D88400000000B,53:25.7,0,1,4179.4,1
30740000001D88400000000B,53:25.7,0,1,4206.4,1
30740000001D88400000000B,53:25.8,0,1,4209,1
30740000001D88400000000B,53:25.8,0,1,4215.7,1
30740000001D88400000000B,53:25.9,0,1,4113.9,1
30740000001D88400000000B,53:25.9,0,1,4017.8,1
30740000001D88400000000B,53:26.0,0,1,4089.6,1
30740000001D88400000000B,53:26.0,0,1,4057.5,1
30740000001D88400000000B,53:26.1,0,1,4282.4,1
30740000001D88400000000B,53:26.2,0,1,4303.5,1
30740000001D88400000000B,53:26.2,0,1,4402.9,1
30740000001D88400000000B,53:26.2,0,1,4427.1,1
30740000001D88400000000B,53:26.3,0,1,4501.7,1
30740000001D88400000000B,53:26.4,0,1,4503.3,1
30740000001D88400000000B,53:26.4,0,1,4425.6,1
30740000001D88400000000B,53:26.5,0,1,4228.8,1
30740000001D88400000000B,53:26.5,0,1,4192.5,1
30740000001D88400000000B,53:26.6,0,1,4053.8,1
30740000001D88400000000B,53:26.6,0,1,3764.6,1
30740000001D88400000000B,53:26.7,0,1,3923.9,1
30740000001D88400000000B,53:26.7,0,1,4044,1
30740000001D88400000000B,53:26.8,0,1,4618.2,1
30740000001D88400000000B,53:26.8,0,1,4957.1,1
30740000001D88400000000B,53:26.8,0,1,4977.7,1
30740000001D88400000000B,53:26.9,0,1,5295.7,1
30740000001D88400000000B,53:27.0,0,1,5284.2,1
30740000001D88400000000B,53:27.0,0,1,5312.6,1
30740000001D88400000000B,53:27.1,0,1,5039.2,1
30740000001D88400000000B,53:27.1,0,1,4953.2,1
30740000001D88400000000B,53:27.2,0,1,4641.2,1
30740000001D88400000000B,53:27.2,0,1,4541.8,1
30740000001D88400000000B,53:27.3,0,1,4152.6,1
30740000001D88400000000B,53:27.3,0,1,3877.4,1
30740000001D88400000000B,53:27.4,0,1,3013.8,1
30740000001D88400000000B,53:27.4,0,1,2298.3,1
30740000001D88400000000B,53:27.9,0,1,2052.9,1
30740000001D88400000000B,53:28.0,0,1,3496.1,1
30740000001D88400000000B,53:28.1,0,1,4253.8,1
30740000001D88400000000B,53:28.1,0,1,4496,1
30740000001D88400000000B,53:28.2,0,1,4724.1,1
30740000001D88400000000B,53:28.2,0,1,4568.2,1
30740000001D88400000000B,53:28.3,0,1,4258.7,1
30740000001D88400000000B,53:28.3,0,1,3586.7,1
30740000001D88400000000B,53:28.4,0,1,3228.7,1
30740000001D88400000000B,53:28.5,0,1,2483.9,1
30740000001D88400000000B,53:28.5,0,1,2202.2,1
30740000001D88400000000B,53:28.6,0,1,1753.8,1
30740000001D88400000000B,53:28.6,0,1,1569.4,1
30740000001D88400000000B,53:29.1,0,1,1325.6,1
30740000001D88400000000B,53:29.2,0,1,1476,1
30740000001D88400000000B,53:29.3,0,1,1478.7,1
30740000001D88400000000B,53:29.3,0,1,1442.3,1
30740000001D88400000000B,53:29.4,0,1,1578.5,1
30740000001D88400000000B,53:29.4,0,1,1485.8,1
30740000001D88400000000B,53:29.5,0,1,1522.7,1
30740000001D88400000000B,53:29.5,0,1,1484,1
30740000001D88400000000B,53:29.6,0,1,1568.6,1
30740000001D88400000000B,53:29.6,0,1,1476.4,1
30740000001D88400000000B,53:29.7,0,1,1576.8,1
30740000001D88400000000B,53:29.7,0,1,1416.5,1
30740000001D88400000000B,53:29.8,0,1,1367,1
30740000001D88400000000B,53:29.8,0,1,1325.8,1
30740000001D88400000000B,53:29.9,0,1,1512,1
30740000001D88400000000B,53:29.9,0,1,1491.9,1
30740000001D88400000000B,53:30.0,0,1,1522.1,1
30740000001D88400000000B,53:30.0,0,1,1728.1,1
30740000001D88400000000B,53:30.1,0,1,1885.3,1
30740000001D88400000000B,53:30.1,0,1,2420.4,1
30740000001D88400000000B,53:30.2,0,1,2876.2,1
30740000001D88400000000B,53:30.2,0,1,3178.1,1
30740000001D88400000000B,53:30.3,0,1,3793.6,1
30740000001D88400000000B,53:30.3,0,1,4061.4,1
30740000001D88400000000B,53:30.4,0,1,3791.7,1
30740000001D88400000000B,53:30.4,0,1,3329.1,1
30740000001D88400000000B,53:30.5,0,1,2739.8,1
30740000001D88400000000B,53:31.0,0,1,2091.5,1
30740000001D88400000000B,53:31.0,0,1,1880.4,1
30740000001D88400000000B,53:31.1,0,1,2546.8,1
30740000001D88400000000B,53:31.1,0,1,3443.1,1
30740000001D88400000000B,53:31.2,0,1,3440.9,1
30740000001D88400000000B,53:31.2,0,1,2226.5,1
30740000001D88400000000B,53:31.3,0,1,3124.5,1
30740000001D88400000000B,53:31.3,0,1,3456.5,1
30740000001D88400000000B,53:31.4,0,1,5152.7,1
30740000001D88400000000B,53:31.4,0,1,3264.3,1
30740000001D88400000000B,53:31.5,0,1,4067.1,1
30740000001D88400000000B,53:31.5,0,1,3352.5,1
30740000001D88400000000B,53:31.6,0,1,3492.3,1
30740000001D88400000000B,53:31.6,0,1,4610.6,1
30740000001D88400000000B,53:31.7,0,1,3354.2,1
30740000001D88400000000B,53:31.7,0,1,2754.6,1
30740000001D88400000000B,53:32.1,0,1,2022.2,1
30740000001D88400000000B,53:32.2,0,1,2049.6,1
30740000001D88400000000B,53:32.2,0,1,2596.5,1
30740000001D88400000000B,53:32.3,0,1,2578.7,1
30740000001D88400000000B,53:32.3,0,1,2548.8,1
30740000001D88400000000B,53:32.3,0,1,3452.8,1
30740000001D88400000000B,53:32.4,0,1,3299.9,1
30740000001D88400000000B,53:32.5,0,1,3187.3,1
30740000001D88400000000B,53:32.6,0,1,3871.3,1
30740000001D88400000000B,53:32.6,0,1,3545.4,1
30740000001D88400000000B,53:32.6,0,1,5065.5,1
30740000001D88400000000B,53:32.7,0,1,4484.9,1
30740000001D88400000000B,53:32.8,0,1,2699.8,1
30740000001D88400000000B,53:32.8,0,1,1806.5,1
30740000001D88400000000B,53:33.0,0,1,1628.3,1
30740000001D88400000000B,53:33.1,0,1,2466.2,1
30740000001D88400000000B,53:33.1,0,1,3353.4,1
30740000001D88400000000B,53:33.2,0,1,3922.7,1
30740000001D88400000000B,53:33.2,0,1,4359.4,1
30740000001D88400000000B,53:33.3,0,1,4250.9,1
30740000001D88400000000B,53:33.3,0,1,4293.2,1
30740000001D88400000000B,53:33.4,0,1,4301.9,1
30740000001D88400000000B,53:33.4,0,1,3916.8,1
30740000001D88400000000B,53:33.5,0,1,3716.3,1
30740000001D88400000000B,53:33.5,0,1,4310.5,1
30740000001D88400000000B,53:33.6,0,1,4459,1
30740000001D88400000000B,53:33.6,0,1,4738.3,1
30740000001D88400000000B,53:33.7,0,1,4629,1
30740000001D88400000000B,53:33.7,0,1,4184.2,1
30740000001D88400000000B,53:33.8,0,1,4219.1,1
30740000001D88400000000B,53:33.8,0,1,4498,1
30740000001D88400000000B,53:33.9,0,1,4601.9,1
30740000001D88400000000B,53:33.9,0,1,4649.3,1
30740000001D88400000000B,53:34.0,0,1,4700.5,1
30740000001D88400000000B,53:34.0,0,1,4563.3,1
30740000001D88400000000B,53:34.1,0,1,4479.7,1
30740000001D88400000000B,53:34.1,0,1,4279.9,1
30740000001D88400000000B,53:34.2,0,1,4320.7,1
30740000001D88400000000B,53:34.2,0,1,4352.4,1
30740000001D88400000000B,53:34.3,0,1,4302.3,1
30740000001D88400000000B,53:34.3,0,1,4472.4,1
30740000001D88400000000B,53:34.4,0,1,4582.7,1
30740000001D88400000000B,53:34.4,0,1,4722.8,1
30740000001D88400000000B,53:34.5,0,1,4812.6,1
30740000001D88400000000B,53:34.5,0,1,5068.4,1
30740000001D88400000000B,53:34.6,0,1,4819.7,1
30740000001D88400000000B,53:34.6,0,1,4691.1,1
30740000001D88400000000B,53:34.7,0,1,4480.9,1
30740000001D88400000000B,53:34.7,0,1,4404.3,1
30740000001D88400000000B,53:34.8,0,1,4434.6,1
30740000001D88400000000B,53:34.8,0,1,4386.8,1
30740000001D88400000000B,53:34.9,0,1,4406.3,1
30740000001D88400000000B,53:34.9,0,1,4488.3,1
30740000001D88400000000B,53:35.0,0,1,4124.8,1
30740000001D88400000000B,53:35.0,0,1,4123.7,1
