,53:07.7,0,7,0,1
30740000001D88400000000B,53:07.7,0,1,9592.5,1
30740000001D88400000000B,53:07.7,0,1,9652.1,1
30740000001D88400000000B,53:07.8,0,1,9406.2,1
30740000001D88400000000B,53:07.8,0,1,9378.7,1
30740000001D88400000000B,53:07.9,0,1,9256.1,1
30740000001D88400000000B,53:07.9,0,1,9466.1,1
30740000001D88400000000B,53:08.0,0,1,9515.2,1
30740000001D88400000000B,53:08.0,0,1,9788.9,1
30740000001D88400000000B,53:08.1,0,1,9795.5,1
30740000001D88400000000B,53:08.1,0,1,9785.1,1
30740000001D88400000000B,53:08.2,0,1,9810.7,1
30740000001D88400000000B,53:08.2,0,1,9564.4,1
30740000001D88400000000B,53:08.3,0,1,9464,1
30740000001D88400000000B,53:08.3,0,1,9490.4,1
30740000001D88400000000B,53:08.4,0,1,9632.4,1
30740000001D88400000000B,53:08.4,0,1,9548.4,1
30740000001D88400000000B,53:08.5,0,1,9101.5,1
30740000001D88400000000B,53:08.6,0,1,8852.1,1
30740000001D88400000000B,53:08.6,0,1,9076.4,1
30740000001D88400000000B,53:08.7,0,1,9102.3,1
30740000001D88400000000B,53:08.7,0,1,9379.7,1
30740000001D88400000000B,53:08.7,0,1,9123.4,1
30740000001D88400000000B,53:08.8,0,1,9406.3,1
30740000001D88400000000B,53:08.8,0,1,9937.3,1
30740000001D88400000000B,53:08.9,0,1,9785.4,1
30740000001D88400000000B,53:08.9,0,1,8552.5,1
30740000001D88400000000B,53:09.0,0,1,7680.7,1
30740000001D88400000000B,53:09.1,0,1,7486.7,1
30740000001D88400000000B,53:09.1,0,1,7752.3,1
30740000001D88400000000B,53:09.2,0,1,8263,1
30740000001D88400000000B,53:09.2,0,1,8770.2,1
30740000001D88400000000B,53:09.3,0,1,9098.7,1
30740000001D88400000000B,53:09.3,0,1,9610.6,1
30740000001D88400000000B,53:09.4,0,1,10070.7,1
30740000001D88400000000B,53:09.4,0,1,10489.7,1
30740000001D88400000000B,53:09.4,0,1,11307.8,1
30740000001D88400000000B,53:09.5,0,1,11673.8,1
30740000001D88400000000B,53:09.6,0,1,11901.1,1
30740000001D88400000000B,53:09.6,0,1,11669.7,1
30740000001D88400000000B,53:09.7,0,1,11147.1,1
30740000001D88400000000B,53:09.7,0,1,11205.3,1
30740000001D88400000000B,53:09.8,0,1,11249.9,1
30740000001D88400000000B,53:09.8,0,1,11393.2,1
30740000001D88400000000B,53:09.9,0,1,11562.3,1
30740000001D88400000000B,53:09.9,0,1,10970.5,1
30740000001D88400000000B,53:10.0,0,1,9858.6,1
30740000001D88400000000B,53:10.0,0,1,8359.7,1
30740000001D88400000000B,53:10.1,0,1,6324.1,1
30740000001D88400000000B,53:10.1,0,1,5004.8,1
30740000001D88400000000B,53:10.2,0,1,3767.5,1
30740000001D88400000000B,53:10.2,0,1,2758.1,1
30740000001D88400000000B,53:10.3,0,1,1748.7,1
30740000001D88400000000B,53:10.5,0,1,2198.5,1
30740000001D88400000000B,53:10.5,0,1,2228.4,1
30740000001D88400000000B,53:10.6,0,1,2576.8,1
30740000001D88400000000B,53:10.6,0,1,2274,1
30740000001D88400000000B,53:10.7,0,1,2095.2,1
30740000001D88400000000B,53:10.8,0,1,1854,1
30740000001D88400000000B,53:10.9,0,1,2265.6,1
30740000001D88400000000B,53:10.9,0,1,2466.9,1
30740000001D88400000000B,53:11.0,0,1,2563.2,1
30740000001D88400000000B,53:11.0,0,1,2651.1,1
30740000001D88400000000B,53:11.0,0,1,2955,1
30740000001D88400000000B,53:11.1,0,1,2591.2,1
30740000001D88400000000B,53:11.2,0,1,2544.2,1
30740000001D88400000000B,53:11.2,0,1,2500.4,1
30740000001D88400000000B,53:11.3,0,1,2376.9,1
30740000001D88400000000B,53:11.3,0,1,2534.4,1
30740000001D88400000000B,53:11.4,0,1,2436.9,1
30740000001D88400000000B,53:11.4,0,1,2452.6,1
30740000001D88400000000B,53:11.5,0,1,2434.4,1
30740000001D88400000000B,53:11.5,0,1,2562.1,1
30740000001D88400000000B,53:11.6,0,1,2423.4,1
30740000001D88400000000B,53:11.6,0,1,2327.7,1
30740000001D88400000000B,53:11.7,0,1,2340,1
30740000001D88400000000B,53:11.7,0,1,2404.4,1
30740000001D88400000000B,53:11.8,0,1,2391.6,1
30740000001D88400000000B,53:11.8,0,1,2350.7,1
30740000001D88400000000B,53:11.9,0,1,2378.1,1
30740000001D88400000000B,53:11.9,0,1,2310,1
30740000001D88400000000B,53:12.0,0,1,2377.3,1
30740000001D88400000000B,53:12.0,0,1,2583.4,1
30740000001D88400000000B,53:12.1,0,1,2335.7,1
30740000001D88400000000B,53:12.1,0,1,2605,1
30740000001D88400000000B,53:12.2,0,1,2548.6,1
30740000001D88400000000B,53:12.2,0,1,2614.9,1
30740000001D88400000000B,53:12.3,0,1,2478.8,1
30740000001D88400000000B,53:12.3,0,1,2603.4,1
30740000001D88400000000B,53:12.4,0,1,2689.9,1
30740000001D88400000000B,53:12.4,0,1,2741.6,1
30740000001D88400000000B,53:12.5,0,1,2766.3,1
30740000001D88400000000B,53:12.5,0,1,2739.7,1
30740000001D88400000000B,53:12.6,0,1,2842,1
30740000001D88400000000B,53:12.6,0,1,2891.6,1
30740000001D88400000000B,53:12.7,0,1,2926,1
30740000001D88400000000B,53:12.7,0,1,2891.8,1
30740000001D88400000000B,53:12.8,0,1,2888.4,1
30740000001D88400000000B,53:12.8,0,1,2946.4,1
30740000001D88400000000B,53:12.9,0,1,2931.4,1
30740000001D88400000000B,53:13.0,0,1,2904.3,1
30740000001D88400000000B,53:13.0,0,1,3085.7,1
30740000001D88400000000B,53:13.1,0,1,3070.6,1
30740000001D88400000000B,53:13.1,0,1,3090.3,1
30740000001D88400000000B,53:13.1,0,1,3197.8,1
30740000001D88400000000B,53:13.2,0,1,3086.6,1
30740000001D88400000000B,53:13.3,0,1,3089.2,1
30740000001D88400000000B,53:13.3,0,1,3091.8,1
30740000001D88400000000B,53:13.4,0,1,3292.7,1
30740000001D88400000000B,53:13.4,0,1,3287.8,1
30740000001D88400000000B,53:13.5,0,1,3427.9,1
30740000001D88400000000B,53:13.5,0,1,3333.1,1
30740000001D88400000000B,53:13.6,0,1,3340.7,1
30740000001D88400000000B,53:13.6,0,1,3267.6,1
30740000001D88400000000B,53:13.7,0,1,3338.4,1
30740000001D88400000000B,53:13.7,0,1,3236.4,1
30740000001D88400000000B,53:13.7,0,1,3438.3,1
30740000001D88400000000B,53:13.8,0,1,3474,1
30740000001D88400000000B,53:13.9,0,1,3398.8,1
30740000001D88400000000B,53:13.9,0,1,3380.8,1
30740000001D88400000000B,53:14.0,0,1,3401.1,1
30740000001D88400000000B,53:14.0,0,1,3427.1,1
30740000001D88400000000B,53:14.1,0,1,3460.4,1
30740000001D88400000000B,53:14.1,0,1,3409.2,1
30740000001D88400000000B,53:14.2,0,1,3446.5,1
30740000001D88400000000B,53:14.2,0,1,3411.7,1
30740000001D88400000000B,53:14.3,0,1,3209.3,1
30740000001D88400000000B,53:14.3,0,1,3031,1
30740000001D88400000000B,53:14.4,0,1,2660.4,1
30740000001D88400000000B,53:14.4,0,1,2199.6,1
30740000001D88400000000B,53:14.5,0,1,1753.1,1
30740000001D88400000000B,53:14.5,0,1,2138.1,1
30740000001D88400000000B,53:14.6,0,1,3109.9,1
30740000001D88400000000B,53:14.6,0,1,3687.1,1
30740000001D88400000000B,53:14.7,0,1,3711.6,1
30740000001D88400000000B,53:14.7,0,1,3137.6,1
30740000001D88400000000B,53:14.8,0,1,2397.1,1
30740000001D88400000000B,53:14.8,0,1,2065.9,1
30740000001D88400000000B,53:15.1,0,1,1491.2,1
30740000001D88400000000B,53:15.1,0,1,1857.7,1
30740000001D88400000000B,53:15.2,0,1,2274.5,1
30740000001D88400000000B,53:15.2,0,1,2079.1,1
30740000001D88400000000B,53:15.3,0,1,1966.6,1
30740000001D88400000000B,53:15.3,0,1,1716.4,1
30740000001D88400000000B,53:15.4,0,1,1697.2,1
30740000001D88400000000B,53:15.4,0,1,1882.9,1
30740000001D88400000000B,53:15.5,0,1,2270.2,1
30740000001D88400000000B,53:15.5,0,1,4329.3,1
30740000001D88400000000B,53:15.6,0,1,4292,1
30740000001D88400000000B,53:15.6,0,1,4058.6,1
30740000001D88400000000B,53:15.7,0,1,4269,1
30740000001D88400000000B,53:15.7,0,1,4701.9,1
30740000001D88400000000B,53:15.8,0,1,4553.9,1
30740000001D88400000000B,53:15.8,0,1,4125.6,1
30740000001D88400000000B,53:15.9,0,1,4377.2,1
30740000001D88400000000B,53:15.9,0,1,4298.3,1
30740000001D88400000000B,53:16.0,0,1,4181.9,1
