,2019/09/27 15:20:05.986,0,7,0.0,0
30740000001D88400000000B,2019/09/27 15:20:05.987,0,1,15142.1,0
30740000001D88400000000B,2019/09/27 15:20:06.018,0,1,15118.6,0
30740000001D88400000000B,2019/09/27 15:20:06.082,0,1,15335.5,0
30740000001D88400000000B,2019/09/27 15:20:06.115,0,1,15258.7,0
30740000001D88400000000B,2019/09/27 15:20:06.200,0,1,14897.8,0
30740000001D88400000000B,2019/09/27 15:20:06.244,0,1,14969.6,0
30740000001D88400000000B,2019/09/27 15:20:06.276,0,1,14745.7,0
30740000001D88400000000B,2019/09/27 15:20:06.338,0,1,14860.4,0
30740000001D88400000000B,2019/09/27 15:20:06.380,0,1,15233.8,0
30740000001D88400000000B,2019/09/27 15:20:06.434,0,1,15249.5,0
30740000001D88400000000B,2019/09/27 15:20:06.475,0,1,15371.0,0
30740000001D88400000000B,2019/09/27 15:20:06.538,0,1,15398.6,0
30740000001D88400000000B,2019/09/27 15:20:06.580,0,1,15456.7,0
30740000001D88400000000B,2019/09/27 15:20:06.635,0,1,15188.8,0
30740000001D88400000000B,2019/09/27 15:20:06.699,0,1,15152.9,0
30740000001D88400000000B,2019/09/27 15:20:06.743,0,1,15329.6,0
30740000001D88400000000B,2019/09/27 15:20:06.795,0,1,15452.7,0
30740000001D88400000000B,2019/09/27 15:20:06.837,0,1,14833.8,0
30740000001D88400000000B,2019/09/27 15:20:06.900,0,1,14315.6,0
30740000001D88400000000B,2019/09/27 15:20:06.943,0,1,14801.3,0
30740000001D88400000000B,2019/09/27 15:20:06.997,0,1,15663.0,0
30740000001D88400000000B,2019/09/27 15:20:07.039,0,1,14823.2,0
30740000001D88400000000B,2019/09/27 15:20:07.102,0,1,14181.4,0
30740000001D88400000000B,2019/09/27 15:20:07.134,0,1,15568.9,0
30740000001D88400000000B,2019/09/27 15:20:07.177,0,1,16595.2,0
30740000001D88400000000B,2019/09/27 15:20:07.219,0,1,16414.9,0
30740000001D88400000000B,2019/09/27 15:20:07.262,0,1,15282.2,0
30740000001D88400000000B,2019/09/27 15:20:07.304,0,1,15131.5,0
30740000001D88400000000B,2019/09/27 15:20:07.336,0,1,15483.4,0
30740000001D88400000000B,2019/09/27 15:20:07.398,0,1,15796.5,0
30740000001D88400000000B,2019/09/27 15:20:07.440,0,1,15874.4,0
30740000001D88400000000B,2019/09/27 15:20:07.482,0,1,16284.5,0
30740000001D88400000000B,2019/09/27 15:20:07.524,0,1,16041.8,0
30740000001D88400000000B,2019/09/27 15:20:07.557,0,1,15685.5,0
30740000001D88400000000B,2019/09/27 15:20:07.600,0,1,15532.1,0
30740000001D88400000000B,2019/09/27 15:20:07.643,0,1,15312.6,0
30740000001D88400000000B,2019/09/27 15:20:07.696,0,1,15069.4,0
30740000001D88400000000B,2019/09/27 15:20:07.738,0,1,15293.8,0
30740000001D88400000000B,2019/09/27 15:20:07.780,0,1,15097.1,0
30740000001D88400000000B,2019/09/27 15:20:07.823,0,1,15122.6,0
