,2019/09/26 15:31:26.974,0,7,0.0,0
30740000001D88400000000B,2019/09/26 15:31:26.982,0,1,4889.0,0
30740000001D88400000000A,2019/09/26 15:31:26.983,0,1,3143.1,0
30740000001D88400000000B,2019/09/26 15:31:27.026,0,1,4918.3,0
30740000001D88400000000A,2019/09/26 15:31:27.027,0,1,2934.8,0
30740000001D88400000000B,2019/09/26 15:31:27.114,0,1,4922.3,0
30740000001D88400000000A,2019/09/26 15:31:27.116,0,1,3108.1,0
30740000001D88400000000B,2019/09/26 15:31:27.172,0,1,4807.4,0
30740000001D88400000000A,2019/09/26 15:31:27.173,0,1,3148.6,0
30740000001D88400000000B,2019/09/26 15:31:27.231,0,1,4933.6,0
30740000001D88400000000A,2019/09/26 15:31:27.232,0,1,3163.9,0
30740000001D88400000000B,2019/09/26 15:31:27.286,0,1,4829.5,0
30740000001D88400000000A,2019/09/26 15:31:27.287,0,1,3181.0,0
30740000001D88400000000B,2019/09/26 15:31:27.354,0,1,4958.3,0
30740000001D88400000000A,2019/09/26 15:31:27.355,0,1,3006.6,0
30740000001D88400000000B,2019/09/26 15:31:27.411,0,1,4836.8,0
30740000001D88400000000A,2019/09/26 15:31:27.412,0,1,3004.5,0
30740000001D88400000000B,2019/09/26 15:31:27.468,0,1,4960.9,0
30740000001D88400000000A,2019/09/26 15:31:27.469,0,1,2861.5,0
30740000001D88400000000B,2019/09/26 15:31:27.527,0,1,5023.9,0
30740000001D88400000000A,2019/09/26 15:31:27.527,0,1,2979.9,0
30740000001D88400000000B,2019/09/26 15:31:27.594,0,1,4756.4,0
30740000001D88400000000A,2019/09/26 15:31:27.596,0,1,3046.5,0
30740000001D88400000000B,2019/09/26 15:31:27.651,0,1,4857.2,0
30740000001D88400000000A,2019/09/26 15:31:27.652,0,1,3280.8,0
30740000001D88400000000B,2019/09/26 15:31:27.709,0,1,4985.9,0
30740000001D88400000000A,2019/09/26 15:31:27.709,0,1,3172.6,0
30740000001D88400000000B,2019/09/26 15:31:27.764,0,1,4756.8,0
30740000001D88400000000A,2019/09/26 15:31:27.765,0,1,3112.9,0
30740000001D88400000000B,2019/09/26 15:31:27.830,0,1,4786.0,0
30740000001D88400000000A,2019/09/26 15:31:27.831,0,1,3190.1,0
30740000001D88400000000B,2019/09/26 15:31:27.888,0,1,4806.2,0
30740000001D88400000000A,2019/09/26 15:31:27.889,0,1,3236.9,0
30740000001D88400000000B,2019/09/26 15:31:27.944,0,1,4954.8,0
30740000001D88400000000A,2019/09/26 15:31:27.944,0,1,3278.1,0
30740000001D88400000000B,2019/09/26 15:31:28.009,0,1,4965.5,0
30740000001D88400000000A,2019/09/26 15:31:28.010,0,1,3218.2,0
30740000001D88400000000B,2019/09/26 15:31:28.065,0,1,4820.7,0
30740000001D88400000000A,2019/09/26 15:31:28.066,0,1,3144.2,0
30740000001D88400000000B,2019/09/26 15:31:28.351,0,1,4957.7,0
30740000001D88400000000A,2019/09/26 15:31:28.352,0,1,3129.4,0
30740000001D88400000000B,2019/09/26 15:31:28.407,0,1,4915.1,0
30740000001D88400000000A,2019/09/26 15:31:28.408,0,1,3094.1,0
30740000001D88400000000B,2019/09/26 15:31:28.487,0,1,4860.0,0
30740000001D88400000000A,2019/09/26 15:31:28.488,0,1,3078.4,0
30740000001D88400000000B,2019/09/26 15:31:28.553,0,1,4834.9,0
30740000001D88400000000A,2019/09/26 15:31:28.553,0,1,3188.5,0
30740000001D88400000000B,2019/09/26 15:31:28.607,0,1,4842.2,0
30740000001D88400000000A,2019/09/26 15:31:28.607,0,1,3047.1,0
30740000001D88400000000B,2019/09/26 15:31:28.674,0,1,4867.1,0
30740000001D88400000000A,2019/09/26 15:31:28.675,0,1,3117.7,0
30740000001D88400000000B,2019/09/26 15:31:28.732,0,1,4860.0,0
30740000001D88400000000A,2019/09/26 15:31:28.733,0,1,3212.3,0
30740000001D88400000000B,2019/09/26 15:31:28.789,0,1,4749.6,0
30740000001D88400000000A,2019/09/26 15:31:28.790,0,1,3069.0,0
30740000001D88400000000B,2019/09/26 15:31:28.845,0,1,4831.1,0
30740000001D88400000000A,2019/09/26 15:31:28.845,0,1,3050.5,0
30740000001D88400000000B,2019/09/26 15:31:28.912,0,1,4858.6,0
30740000001D88400000000A,2019/09/26 15:31:28.913,0,1,3005.0,0
30740000001D88400000000B,2019/09/26 15:31:28.969,0,1,4739.0,0
30740000001D88400000000A,2019/09/26 15:31:28.969,0,1,3164.1,0
30740000001D88400000000B,2019/09/26 15:31:29.026,0,1,4870.5,0
30740000001D88400000000A,2019/09/26 15:31:29.027,0,1,3181.2,0
30740000001D88400000000B,2019/09/26 15:31:29.084,0,1,4662.5,0
30740000001D88400000000A,2019/09/26 15:31:29.084,0,1,3105.7,0
30740000001D88400000000B,2019/09/26 15:31:29.151,0,1,4754.8,0
30740000001D88400000000A,2019/09/26 15:31:29.152,0,1,3149.5,0
30740000001D88400000000B,2019/09/26 15:31:29.209,0,1,4796.4,0
30740000001D88400000000A,2019/09/26 15:31:29.210,0,1,3053.4,0
30740000001D88400000000B,2019/09/26 15:31:29.265,0,1,4892.0,0
30740000001D88400000000A,2019/09/26 15:31:29.266,0,1,3194.9,0
30740000001D88400000000B,2019/09/26 15:31:29.333,0,1,4870.8,0
30740000001D88400000000A,2019/09/26 15:31:29.333,0,1,3136.3,0
30740000001D88400000000B,2019/09/26 15:31:29.390,0,1,4905.3,0
30740000001D88400000000A,2019/09/26 15:31:29.390,0,1,3117.9,0
30740000001D88400000000B,2019/09/26 15:31:29.447,0,1,4920.8,0
30740000001D88400000000A,2019/09/26 15:31:29.448,0,1,3089.4,0
30740000001D88400000000B,2019/09/26 15:31:29.505,0,1,4772.5,0
30740000001D88400000000A,2019/09/26 15:31:29.506,0,1,2968.2,0
30740000001D88400000000B,2019/09/26 15:31:29.606,0,1,4755.5,0
30740000001D88400000000A,2019/09/26 15:31:29.606,0,1,3021.1,0
30740000001D88400000000B,2019/09/26 15:31:29.727,0,1,4872.6,0
30740000001D88400000000A,2019/09/26 15:31:29.728,0,1,3105.8,0
30740000001D88400000000B,2019/09/26 15:31:29.787,0,1,4762.1,0
30740000001D88400000000A,2019/09/26 15:31:29.788,0,1,3125.9,0
30740000001D88400000000B,2019/09/26 15:31:29.875,0,1,4778.6,0
30740000001D88400000000A,2019/09/26 15:31:29.876,0,1,3049.0,0
30740000001D88400000000B,2019/09/26 15:31:29.932,0,1,4864.8,0
30740000001D88400000000A,2019/09/26 15:31:29.933,0,1,3097.4,0
30740000001D88400000000B,2019/09/26 15:31:29.989,0,1,4788.4,0
30740000001D88400000000A,2019/09/26 15:31:29.990,0,1,3160.0,0
30740000001D88400000000B,2019/09/26 15:31:30.046,0,1,4966.6,0
30740000001D88400000000A,2019/09/26 15:31:30.047,0,1,3013.5,0
30740000001D88400000000B,2019/09/26 15:31:30.114,0,1,5000.8,0
30740000001D88400000000A,2019/09/26 15:31:30.115,0,1,3087.6,0
30740000001D88400000000B,2019/09/26 15:31:30.170,0,1,4889.4,0
30740000001D88400000000A,2019/09/26 15:31:30.171,0,1,3044.0,0
30740000001D88400000000B,2019/09/26 15:31:30.226,0,1,4914.5,0
30740000001D88400000000A,2019/09/26 15:31:30.227,0,1,3008.2,0
30740000001D88400000000B,2019/09/26 15:31:30.294,0,1,5026.9,0
