,51:48.1,0,7,0,1
30740000001D88400000000A,51:48.1,0,1,7655.3,1
30740000001D88400000000A,51:48.1,0,1,7589.8,1
30740000001D88400000000A,51:48.2,0,1,7699,1
30740000001D88400000000A,51:48.2,0,1,7676.4,1
30740000001D88400000000A,51:48.3,0,1,7938.4,1
30740000001D88400000000A,51:48.3,0,1,7905,1
30740000001D88400000000A,51:48.4,0,1,8022.1,1
30740000001D88400000000A,51:48.4,0,1,8181.3,1
30740000001D88400000000A,51:48.5,0,1,8469.2,1
30740000001D88400000000A,51:48.5,0,1,8505.8,1
30740000001D88400000000A,51:48.5,0,1,8456.8,1
30740000001D88400000000A,51:48.6,0,1,8294.6,1
30740000001D88400000000A,51:48.6,0,1,8132.3,1
30740000001D88400000000A,51:48.7,0,1,8071.9,1
30740000001D88400000000A,51:48.7,0,1,7591.1,1
30740000001D88400000000A,51:48.8,0,1,7674.1,1
30740000001D88400000000A,51:48.9,0,1,7980.2,1
30740000001D88400000000A,51:48.9,0,1,7828.2,1
30740000001D88400000000A,51:49.0,0,1,7607.9,1
30740000001D88400000000A,51:49.0,0,1,7603.9,1
30740000001D88400000000A,51:49.1,0,1,7273.5,1
30740000001D88400000000A,51:49.1,0,1,7277.2,1
30740000001D88400000000A,51:49.2,0,1,7268.4,1
30740000001D88400000000A,51:49.2,0,1,7544.4,1
30740000001D88400000000A,51:49.3,0,1,8105.2,1
30740000001D88400000000A,51:49.3,0,1,8672.1,1
30740000001D88400000000A,51:49.4,0,1,9284.8,1
30740000001D88400000000A,51:49.4,0,1,8730.6,1
30740000001D88400000000A,51:49.5,0,1,8667,1
30740000001D88400000000A,51:49.5,0,1,8588.9,1
30740000001D88400000000A,51:49.6,0,1,8661.5,1
30740000001D88400000000A,51:49.6,0,1,9619.3,1
30740000001D88400000000A,51:49.7,0,1,11089.7,1
30740000001D88400000000A,51:49.7,0,1,12560.6,1
30740000001D88400000000A,51:49.8,0,1,13237.9,1
30740000001D88400000000A,51:49.8,0,1,12684.6,1
30740000001D88400000000A,51:49.9,0,1,10845.4,1
30740000001D88400000000A,51:49.9,0,1,9199.6,1
30740000001D88400000000A,51:50.0,0,1,7559.9,1
30740000001D88400000000A,51:50.0,0,1,5391.6,1
30740000001D88400000000A,51:50.1,0,1,4109,1
30740000001D88400000000A,51:50.1,0,1,3126.2,1
30740000001D88400000000A,51:50.2,0,1,1716.7,1
30740000001D88400000000A,51:50.2,0,1,1830.1,1
30740000001D88400000000A,51:50.3,0,1,1935.8,1
30740000001D88400000000A,51:53.5,0,1,2029.9,1
30740000001D88400000000A,51:53.5,0,1,2710.4,1
30740000001D88400000000A,51:53.6,0,1,3916.5,1
30740000001D88400000000A,51:53.6,0,1,5476.9,1
30740000001D88400000000A,51:53.7,0,1,6926.1,1
30740000001D88400000000A,51:53.7,0,1,8017.2,1
30740000001D88400000000A,51:53.8,0,1,8188.6,1
30740000001D88400000000A,51:53.8,0,1,7651.8,1
30740000001D88400000000A,51:53.9,0,1,6753.8,1
30740000001D88400000000A,51:53.9,0,1,5446.4,1
30740000001D88400000000A,51:54.0,0,1,4982.8,1
30740000001D88400000000A,51:54.0,0,1,4974.1,1
30740000001D88400000000A,51:54.1,0,1,4972.8,1
30740000001D88400000000A,51:54.1,0,1,4896.6,1
30740000001D88400000000A,51:54.1,0,1,4930.3,1
30740000001D88400000000A,51:54.2,0,1,5089.4,1
30740000001D88400000000A,51:54.2,0,1,5331.2,1
30740000001D88400000000A,51:54.3,0,1,5719.9,1
30740000001D88400000000A,51:54.4,0,1,9139,1
30740000001D88400000000A,51:54.4,0,1,10270.1,1
30740000001D88400000000A,51:54.5,0,1,10241.5,1
30740000001D88400000000A,51:54.5,0,1,9389.1,1
30740000001D88400000000A,51:54.6,0,1,9703.8,1
30740000001D88400000000A,51:54.6,0,1,9686.8,1
30740000001D88400000000A,51:54.6,0,1,9640,1
30740000001D88400000000A,51:54.7,0,1,9987.8,1
30740000001D88400000000A,51:54.8,0,1,10447.5,1
30740000001D88400000000A,51:54.8,0,1,9371,1
30740000001D88400000000A,51:54.8,0,1,9111.1,1
30740000001D88400000000A,51:54.9,0,1,10705.2,1
30740000001D88400000000A,51:55.0,0,1,9401.1,1
30740000001D88400000000A,51:55.0,0,1,8891.1,1
30740000001D88400000000A,51:55.1,0,1,8614,1
30740000001D88400000000A,51:55.1,0,1,8597.5,1
30740000001D88400000000A,51:55.2,0,1,8609.9,1
30740000001D88400000000A,51:55.2,0,1,8751.9,1
30740000001D88400000000A,51:55.3,0,1,8952.6,1
30740000001D88400000000A,51:55.3,0,1,9247.9,1
30740000001D88400000000A,51:55.4,0,1,8982.8,1
30740000001D88400000000A,51:55.4,0,1,9786.3,1
30740000001D88400000000A,51:55.5,0,1,9853.2,1
30740000001D88400000000A,51:55.5,0,1,9835.2,1
30740000001D88400000000A,51:55.6,0,1,10104.3,1
30740000001D88400000000A,51:55.6,0,1,10556.6,1
30740000001D88400000000A,51:55.7,0,1,10139.6,1
30740000001D88400000000A,51:55.7,0,1,9404.2,1
30740000001D88400000000A,51:55.8,0,1,9242.8,1
30740000001D88400000000A,51:55.8,0,1,8962.3,1
30740000001D88400000000A,51:55.9,0,1,8648.2,1
30740000001D88400000000A,51:55.9,0,1,8568.8,1
30740000001D88400000000A,51:56.0,0,1,8732.4,1
30740000001D88400000000A,51:56.0,0,1,8828.5,1
30740000001D88400000000A,51:56.1,0,1,8892.7,1
30740000001D88400000000A,51:56.1,0,1,9864.1,1
30740000001D88400000000A,51:56.2,0,1,9809.1,1
30740000001D88400000000A,51:56.2,0,1,9511.5,1
30740000001D88400000000A,51:56.3,0,1,9303.1,1
30740000001D88400000000A,51:56.3,0,1,8714.8,1
30740000001D88400000000A,51:56.4,0,1,8723.9,1
30740000001D88400000000A,51:56.4,0,1,8519.4,1
30740000001D88400000000A,51:56.5,0,1,8728.5,1
30740000001D88400000000A,51:56.5,0,1,8763.6,1
30740000001D88400000000A,51:56.6,0,1,8545.7,1
30740000001D88400000000A,51:56.7,0,1,8293.4,1
30740000001D88400000000A,51:56.7,0,1,8212.3,1
30740000001D88400000000A,51:56.7,0,1,8228.8,1
30740000001D88400000000A,51:56.8,0,1,9250.6,1
30740000001D88400000000A,51:56.9,0,1,9493.5,1
30740000001D88400000000A,51:56.9,0,1,9496.9,1
