,2019/09/26 15:25:20.157,0,7,0.0,0
30740000001D88400000000B,2019/09/26 15:25:20.160,0,1,4821.6,0
30740000001D88400000000A,2019/09/26 15:25:20.161,0,1,5130.2,0
30740000001D88400000000B,2019/09/26 15:25:20.217,0,1,4887.4,0
30740000001D88400000000A,2019/09/26 15:25:20.218,0,1,5060.6,0
30740000001D88400000000B,2019/09/26 15:25:20.316,0,1,4768.7,0
30740000001D88400000000A,2019/09/26 15:25:20.317,0,1,4951.6,0
30740000001D88400000000B,2019/09/26 15:25:20.373,0,1,5047.4,0
30740000001D88400000000A,2019/09/26 15:25:20.375,0,1,5049.6,0
30740000001D88400000000B,2019/09/26 15:25:20.450,0,1,4927.2,0
30740000001D88400000000A,2019/09/26 15:25:20.451,0,1,5109.8,0
30740000001D88400000000B,2019/09/26 15:25:20.515,0,1,4972.0,0
30740000001D88400000000A,2019/09/26 15:25:20.516,0,1,5075.6,0
30740000001D88400000000B,2019/09/26 15:25:20.593,0,1,4791.6,0
30740000001D88400000000A,2019/09/26 15:25:20.594,0,1,4998.8,0
30740000001D88400000000B,2019/09/26 15:25:20.668,0,1,4842.8,0
30740000001D88400000000A,2019/09/26 15:25:20.669,0,1,5121.5,0
30740000001D88400000000B,2019/09/26 15:25:20.733,0,1,4687.2,0
30740000001D88400000000A,2019/09/26 15:25:20.735,0,1,5134.3,0
30740000001D88400000000B,2019/09/26 15:25:20.821,0,1,4577.7,0
30740000001D88400000000A,2019/09/26 15:25:20.822,0,1,4852.7,0
30740000001D88400000000B,2019/09/26 15:25:20.899,0,1,4716.5,0
30740000001D88400000000A,2019/09/26 15:25:20.900,0,1,4969.7,0
30740000001D88400000000B,2019/09/26 15:25:20.955,0,1,4652.6,0
30740000001D88400000000A,2019/09/26 15:25:20.956,0,1,4914.8,0
30740000001D88400000000B,2019/09/26 15:25:21.032,0,1,4850.4,0
30740000001D88400000000A,2019/09/26 15:25:21.033,0,1,4968.4,0
30740000001D88400000000B,2019/09/26 15:25:21.110,0,1,4837.0,0
30740000001D88400000000A,2019/09/26 15:25:21.112,0,1,4823.0,0
30740000001D88400000000A,2019/09/26 15:25:21.178,0,1,5047.4,0
30740000001D88400000000B,2019/09/26 15:25:21.193,0,1,4880.5,0
30740000001D88400000000B,2019/09/26 15:25:21.271,0,1,5022.0,0
30740000001D88400000000A,2019/09/26 15:25:21.272,0,1,5087.9,0
30740000001D88400000000B,2019/09/26 15:25:21.349,0,1,4889.8,0
30740000001D88400000000A,2019/09/26 15:25:21.350,0,1,5122.1,0
30740000001D88400000000B,2019/09/26 15:25:21.417,0,1,4769.8,0
30740000001D88400000000A,2019/09/26 15:25:21.419,0,1,5151.8,0
30740000001D88400000000B,2019/09/26 15:25:21.494,0,1,4817.7,0
30740000001D88400000000A,2019/09/26 15:25:21.496,0,1,5064.3,0
30740000001D88400000000B,2019/09/26 15:25:21.572,0,1,4738.9,0
30740000001D88400000000A,2019/09/26 15:25:21.573,0,1,5187.3,0
30740000001D88400000000B,2019/09/26 15:25:21.631,0,1,4708.7,0
30740000001D88400000000A,2019/09/26 15:25:21.632,0,1,5032.5,0
30740000001D88400000000B,2019/09/26 15:25:21.730,0,1,5039.4,0
30740000001D88400000000A,2019/09/26 15:25:21.731,0,1,5081.6,0
30740000001D88400000000B,2019/09/26 15:25:21.797,0,1,4943.3,0
30740000001D88400000000A,2019/09/26 15:25:21.798,0,1,4983.8,0
30740000001D88400000000B,2019/09/26 15:25:21.875,0,1,4859.4,0
30740000001D88400000000A,2019/09/26 15:25:21.876,0,1,4978.0,0
30740000001D88400000000B,2019/09/26 15:25:21.954,0,1,4645.7,0
30740000001D88400000000A,2019/09/26 15:25:21.955,0,1,5073.2,0
30740000001D88400000000B,2019/09/26 15:25:22.011,0,1,4839.4,0
30740000001D88400000000A,2019/09/26 15:25:22.012,0,1,5146.3,0
30740000001D88400000000B,2019/09/26 15:25:22.079,0,1,4707.1,0
30740000001D88400000000A,2019/09/26 15:25:22.080,0,1,5116.3,0
30740000001D88400000000B,2019/09/26 15:25:22.157,0,1,4842.5,0
30740000001D88400000000A,2019/09/26 15:25:22.158,0,1,4920.8,0
30740000001D88400000000B,2019/09/26 15:25:22.237,0,1,4811.0,0
30740000001D88400000000A,2019/09/26 15:25:22.239,0,1,4611.0,0
30740000001D88400000000B,2019/09/26 15:25:22.295,0,1,4663.4,0
30740000001D88400000000A,2019/09/26 15:25:22.296,0,1,4886.1,0
30740000001D88400000000B,2019/09/26 15:25:22.374,0,1,4847.3,0
30740000001D88400000000A,2019/09/26 15:25:22.375,0,1,4854.4,0
30740000001D88400000000B,2019/09/26 15:25:22.471,0,1,4969.3,0
30740000001D88400000000A,2019/09/26 15:25:22.472,0,1,4862.5,0
30740000001D88400000000B,2019/09/26 15:25:22.527,0,1,5075.3,0
30740000001D88400000000A,2019/09/26 15:25:22.528,0,1,4816.5,0
30740000001D88400000000B,2019/09/26 15:25:22.615,0,1,4844.8,0
30740000001D88400000000A,2019/09/26 15:25:22.616,0,1,5021.0,0
30740000001D88400000000B,2019/09/26 15:25:22.694,0,1,4884.6,0
30740000001D88400000000A,2019/09/26 15:25:22.695,0,1,5139.9,0
30740000001D88400000000B,2019/09/26 15:25:22.753,0,1,4873.8,0
30740000001D88400000000A,2019/09/26 15:25:22.754,0,1,5047.6,0
30740000001D88400000000B,2019/09/26 15:25:22.827,0,1,4683.4,0
30740000001D88400000000A,2019/09/26 15:25:22.829,0,1,5063.6,0
30740000001D88400000000B,2019/09/26 15:25:22.895,0,1,4813.9,0
30740000001D88400000000A,2019/09/26 15:25:22.897,0,1,5099.4,0
30740000001D88400000000B,2019/09/26 15:25:22.972,0,1,4800.6,0
30740000001D88400000000A,2019/09/26 15:25:22.974,0,1,4987.2,0
30740000001D88400000000B,2019/09/26 15:25:23.051,0,1,4874.3,0
30740000001D88400000000A,2019/09/26 15:25:23.052,0,1,5037.3,0
30740000001D88400000000B,2019/09/26 15:25:23.132,0,1,4927.0,0
30740000001D88400000000A,2019/09/26 15:25:23.133,0,1,4999.4,0
30740000001D88400000000B,2019/09/26 15:25:23.210,0,1,4994.1,0
30740000001D88400000000A,2019/09/26 15:25:23.211,0,1,5022.5,0
30740000001D88400000000B,2019/09/26 15:25:23.288,0,1,4872.3,0
30740000001D88400000000A,2019/09/26 15:25:23.289,0,1,5065.1,0
30740000001D88400000000B,2019/09/26 15:25:23.354,0,1,4722.0,0
30740000001D88400000000A,2019/09/26 15:25:23.355,0,1,5202.0,0
30740000001D88400000000B,2019/09/26 15:25:23.450,0,1,4784.0,0
30740000001D88400000000A,2019/09/26 15:25:23.451,0,1,5232.3,0
30740000001D88400000000B,2019/09/26 15:25:23.515,0,1,4710.8,0
30740000001D88400000000A,2019/09/26 15:25:23.516,0,1,4822.9,0
30740000001D88400000000B,2019/09/26 15:25:23.592,0,1,4709.7,0
30740000001D88400000000A,2019/09/26 15:25:23.593,0,1,4892.0,0
30740000001D88400000000B,2019/09/26 15:25:23.694,0,1,4751.5,0
30740000001D88400000000A,2019/09/26 15:25:23.695,0,1,4862.7,0
30740000001D88400000000B,2019/09/26 15:25:23.752,0,1,4857.8,0
30740000001D88400000000A,2019/09/26 15:25:23.753,0,1,4896.8,0
30740000001D88400000000B,2019/09/26 15:25:23.832,0,1,4913.6,0
30740000001D88400000000A,2019/09/26 15:25:23.833,0,1,5023.1,0
30740000001D88400000000B,2019/09/26 15:25:23.910,0,1,4984.4,0
30740000001D88400000000A,2019/09/26 15:25:23.911,0,1,4952.5,0
30740000001D88400000000B,2019/09/26 15:25:23.976,0,1,4856.4,0
30740000001D88400000000A,2019/09/26 15:25:23.978,0,1,5023.0,0
30740000001D88400000000B,2019/09/26 15:25:24.056,0,1,4995.6,0
30740000001D88400000000A,2019/09/26 15:25:24.057,0,1,5076.5,0
30740000001D88400000000B,2019/09/26 15:25:24.156,0,1,4851.0,0
30740000001D88400000000A,2019/09/26 15:25:24.156,0,1,5092.1,0
30740000001D88400000000B,2019/09/26 15:25:24.210,0,1,4871.2,0
30740000001D88400000000A,2019/09/26 15:25:24.212,0,1,4977.9,0
30740000001D88400000000B,2019/09/26 15:25:24.298,0,1,4913.1,0
30740000001D88400000000A,2019/09/26 15:25:24.299,0,1,5000.3,0
30740000001D88400000000B,2019/09/26 15:25:24.376,0,1,4811.4,0
30740000001D88400000000A,2019/09/26 15:25:24.377,0,1,5004.2,0
30740000001D88400000000B,2019/09/26 15:25:24.454,0,1,4856.0,0
30740000001D88400000000A,2019/09/26 15:25:24.456,0,1,5009.0,0
30740000001D88400000000B,2019/09/26 15:25:24.533,0,1,4993.3,0
30740000001D88400000000A,2019/09/26 15:25:24.534,0,1,5067.5,0
30740000001D88400000000B,2019/09/26 15:25:24.589,0,1,4899.8,0
30740000001D88400000000A,2019/09/26 15:25:24.590,0,1,4966.9,0
30740000001D88400000000B,2019/09/26 15:25:24.676,0,1,4841.0,0
30740000001D88400000000A,2019/09/26 15:25:24.678,0,1,5067.6,0
30740000001D88400000000B,2019/09/26 15:25:24.731,0,1,4907.1,0
30740000001D88400000000A,2019/09/26 15:25:24.732,0,1,5177.4,0
30740000001D88400000000B,2019/09/26 15:25:24.809,0,1,4899.8,0
30740000001D88400000000A,2019/09/26 15:25:24.810,0,1,5234.8,0
