,2019/09/27 15:23:03.699,0,7,0.0,0
30740000001D88400000000B,2019/09/27 15:23:03.699,0,1,2951.6,0
30740000001D88400000000B,2019/09/27 15:23:03.743,0,1,3105.4,0
30740000001D88400000000B,2019/09/27 15:23:03.805,0,1,3027.5,0
30740000001D88400000000B,2019/09/27 15:23:03.847,0,1,3147.2,0
30740000001D88400000000B,2019/09/27 15:23:03.900,0,1,2890.9,0
30740000001D88400000000B,2019/09/27 15:23:03.965,0,1,2997.7,0
30740000001D88400000000B,2019/09/27 15:23:03.997,0,1,3011.1,0
30740000001D88400000000B,2019/09/27 15:23:04.060,0,1,2953.2,0
30740000001D88400000000B,2019/09/27 15:23:04.103,0,1,3139.6,0
30740000001D88400000000B,2019/09/27 15:23:04.156,0,1,3121.5,0
30740000001D88400000000B,2019/09/27 15:23:04.198,0,1,3127.1,0
30740000001D88400000000B,2019/09/27 15:23:04.261,0,1,3279.0,0
30740000001D88400000000B,2019/09/27 15:23:04.304,0,1,3225.2,0
30740000001D88400000000B,2019/09/27 15:23:04.366,0,1,3058.9,0
30740000001D88400000000B,2019/09/27 15:23:04.418,0,1,3271.2,0
30740000001D88400000000B,2019/09/27 15:23:04.460,0,1,3506.4,0
30740000001D88400000000B,2019/09/27 15:23:04.524,0,1,3686.8,0
30740000001D88400000000B,2019/09/27 15:23:04.557,0,1,3925.9,0
30740000001D88400000000B,2019/09/27 15:23:04.620,0,1,3841.8,0
30740000001D88400000000B,2019/09/27 15:23:04.661,0,1,3844.3,0
30740000001D88400000000B,2019/09/27 15:23:04.725,0,1,3688.8,0
30740000001D88400000000B,2019/09/27 15:23:04.757,0,1,3663.0,0
30740000001D88400000000B,2019/09/27 15:23:04.821,0,1,3883.6,0
30740000001D88400000000B,2019/09/27 15:23:04.864,0,1,3880.0,0
30740000001D88400000000B,2019/09/27 15:23:04.906,0,1,3324.6,0
30740000001D88400000000B,2019/09/27 15:23:04.939,0,1,2499.5,0
30740000001D88400000000B,2019/09/27 15:23:04.981,0,1,2509.2,0
30740000001D88400000000B,2019/09/27 15:23:05.023,0,1,3121.3,0
30740000001D88400000000B,2019/09/27 15:23:05.076,0,1,3518.6,0
30740000001D88400000000B,2019/09/27 15:23:05.119,0,1,3414.7,0
30740000001D88400000000B,2019/09/27 15:23:05.162,0,1,2774.9,0
30740000001D88400000000B,2019/09/27 15:23:05.205,0,1,2828.4,0
30740000001D88400000000B,2019/09/27 15:23:05.239,0,1,3400.2,0
30740000001D88400000000B,2019/09/27 15:23:05.283,0,1,3600.0,0
30740000001D88400000000B,2019/09/27 15:23:05.325,0,1,3916.6,0
30740000001D88400000000B,2019/09/27 15:23:05.378,0,1,4216.7,0
30740000001D88400000000B,2019/09/27 15:23:05.420,0,1,4319.6,0
30740000001D88400000000B,2019/09/27 15:23:05.462,0,1,4495.6,0
30740000001D88400000000B,2019/09/27 15:23:05.504,0,1,4978.2,0
30740000001D88400000000B,2019/09/27 15:23:05.547,0,1,5155.4,0
30740000001D88400000000B,2019/09/27 15:23:05.579,0,1,5049.8,0
30740000001D88400000000B,2019/09/27 15:23:05.643,0,1,5155.0,0
