,54:01.4,0,7,0,1
30740000001D88400000000B,54:01.4,0,1,2149.1,1
30740000001D88400000000B,54:01.5,0,1,2538.2,1
30740000001D88400000000B,54:01.5,0,1,2678.6,1
30740000001D88400000000B,54:01.6,0,1,2789.1,1
30740000001D88400000000B,54:01.6,0,1,2703.8,1
30740000001D88400000000B,54:01.7,0,1,2567.5,1
30740000001D88400000000B,54:01.7,0,1,2492.3,1
30740000001D88400000000B,54:01.8,0,1,2755.9,1
30740000001D88400000000B,54:01.8,0,1,2582.3,1
30740000001D88400000000B,54:01.9,0,1,2549.1,1
30740000001D88400000000B,54:01.9,0,1,2407.1,1
30740000001D88400000000B,54:02.0,0,1,2245.1,1
30740000001D88400000000B,54:02.0,0,1,2251.7,1
30740000001D88400000000B,54:02.1,0,1,2203.5,1
30740000001D88400000000B,54:02.1,0,1,2197,1
30740000001D88400000000B,54:02.2,0,1,2403.9,1
30740000001D88400000000B,54:02.2,0,1,2665,1
30740000001D88400000000B,54:02.3,0,1,2625.5,1
30740000001D88400000000B,54:02.3,0,1,2282.1,1
30740000001D88400000000B,54:02.4,0,1,2203.2,1
30740000001D88400000000B,54:02.4,0,1,2026.3,1
30740000001D88400000000B,54:02.5,0,1,1881,1
30740000001D88400000000B,54:02.5,0,1,1812.3,1
30740000001D88400000000B,54:02.6,0,1,1825.9,1
30740000001D88400000000B,54:02.6,0,1,1718.6,1
30740000001D88400000000B,54:02.7,0,1,1594.9,1
30740000001D88400000000B,54:02.8,0,1,1678.1,1
30740000001D88400000000B,54:02.8,0,1,1689.4,1
30740000001D88400000000B,54:02.8,0,1,1690.3,1
30740000001D88400000000B,54:02.9,0,1,1805.2,1
30740000001D88400000000B,54:03.0,0,1,1888.6,1
30740000001D88400000000B,54:03.0,0,1,1758.6,1
30740000001D88400000000B,54:03.0,0,1,1695.9,1
30740000001D88400000000B,54:03.1,0,1,1524.4,1
30740000001D88400000000B,54:03.6,0,1,1523.3,1
30740000001D88400000000B,54:03.6,0,1,1557.5,1
30740000001D88400000000B,54:03.7,0,1,1627.2,1
30740000001D88400000000B,54:03.7,0,1,1909,1
30740000001D88400000000B,54:03.8,0,1,1867.2,1
30740000001D88400000000B,54:03.8,0,1,1592,1
30740000001D88400000000B,54:04.0,0,1,1722.4,1
30740000001D88400000000B,54:04.1,0,1,1912.4,1
30740000001D88400000000B,54:04.1,0,1,2586.1,1
30740000001D88400000000B,54:04.2,0,1,2225.6,1
