,2019/09/26 15:30:41.971,0,7,0.0,0
30740000001D88400000000B,2019/09/26 15:30:41.973,0,1,4386.9,0
30740000001D88400000000B,2019/09/26 15:30:42.029,0,1,4403.5,0
30740000001D88400000000B,2019/09/26 15:30:42.073,0,1,4383.2,0
30740000001D88400000000B,2019/09/26 15:30:42.128,0,1,4332.2,0
30740000001D88400000000B,2019/09/26 15:30:42.172,0,1,4164.4,0
30740000001D88400000000B,2019/09/26 15:30:42.226,0,1,4143.4,0
30740000001D88400000000B,2019/09/26 15:30:42.270,0,1,4111.2,0
30740000001D88400000000B,2019/09/26 15:30:42.325,0,1,4070.4,0
30740000001D88400000000B,2019/09/26 15:30:42.368,0,1,4102.6,0
30740000001D88400000000B,2019/09/26 15:30:42.432,0,1,3947.4,0
30740000001D88400000000B,2019/09/26 15:30:42.486,0,1,3948.6,0
30740000001D88400000000B,2019/09/26 15:30:42.529,0,1,3868.5,0
30740000001D88400000000B,2019/09/26 15:30:42.585,0,1,3820.1,0
30740000001D88400000000B,2019/09/26 15:30:42.628,0,1,4191.1,0
30740000001D88400000000B,2019/09/26 15:30:42.683,0,1,4255.5,0
30740000001D88400000000B,2019/09/26 15:30:42.727,0,1,4274.7,0
30740000001D88400000000B,2019/09/26 15:30:42.792,0,1,4184.3,0
30740000001D88400000000B,2019/09/26 15:30:42.825,0,1,4217.6,0
30740000001D88400000000B,2019/09/26 15:30:42.890,0,1,4021.3,0
30740000001D88400000000B,2019/09/26 15:30:42.933,0,1,4001.4,0
30740000001D88400000000B,2019/09/26 15:30:42.988,0,1,3964.4,0
30740000001D88400000000B,2019/09/26 15:30:43.035,0,1,4281.3,0
30740000001D88400000000B,2019/09/26 15:30:43.090,0,1,3931.6,0
30740000001D88400000000B,2019/09/26 15:30:43.124,0,1,3738.4,0
30740000001D88400000000B,2019/09/26 15:30:43.189,0,1,3704.5,0
30740000001D88400000000B,2019/09/26 15:30:43.229,0,1,3759.8,0
30740000001D88400000000B,2019/09/26 15:30:43.285,0,1,3745.3,0
30740000001D88400000000B,2019/09/26 15:30:43.331,0,1,3731.8,0
30740000001D88400000000B,2019/09/26 15:30:43.385,0,1,4445.6,0
30740000001D88400000000B,2019/09/26 15:30:43.449,0,1,4308.5,0
30740000001D88400000000B,2019/09/26 15:30:43.493,0,1,4252.5,0
30740000001D88400000000B,2019/09/26 15:30:43.547,0,1,4369.9,0
30740000001D88400000000B,2019/09/26 15:30:43.591,0,1,4169.5,0
30740000001D88400000000B,2019/09/26 15:30:43.646,0,1,4231.2,0
30740000001D88400000000B,2019/09/26 15:30:43.688,0,1,4119.6,0
30740000001D88400000000B,2019/09/26 15:30:43.751,0,1,4018.2,0
30740000001D88400000000B,2019/09/26 15:30:43.794,0,1,3994.1,0
30740000001D88400000000B,2019/09/26 15:30:43.848,0,1,3830.6,0
30740000001D88400000000B,2019/09/26 15:30:43.912,0,1,3888.6,0
30740000001D88400000000B,2019/09/26 15:30:43.945,0,1,3841.5,0
30740000001D88400000000B,2019/09/26 15:30:44.008,0,1,3897.8,0
30740000001D88400000000B,2019/09/26 15:30:44.053,0,1,4192.0,0
30740000001D88400000000B,2019/09/26 15:30:44.107,0,1,4124.0,0
30740000001D88400000000B,2019/09/26 15:30:44.153,0,1,4307.3,0
30740000001D88400000000B,2019/09/26 15:30:44.208,0,1,4163.4,0
30740000001D88400000000B,2019/09/26 15:30:44.250,0,1,4184.8,0
30740000001D88400000000B,2019/09/26 15:30:44.303,0,1,3953.4,0
30740000001D88400000000B,2019/09/26 15:30:44.347,0,1,4002.2,0
30740000001D88400000000B,2019/09/26 15:30:44.403,0,1,3871.6,0
30740000001D88400000000B,2019/09/26 15:30:44.448,0,1,4005.4,0
30740000001D88400000000B,2019/09/26 15:30:44.503,0,1,3925.7,0
30740000001D88400000000B,2019/09/26 15:30:44.547,0,1,3750.9,0
30740000001D88400000000B,2019/09/26 15:30:44.611,0,1,3843.6,0
30740000001D88400000000B,2019/09/26 15:30:44.654,0,1,3778.0,0
30740000001D88400000000B,2019/09/26 15:30:44.708,0,1,3723.0,0
30740000001D88400000000B,2019/09/26 15:30:44.752,0,1,3805.2,0
30740000001D88400000000B,2019/09/26 15:30:44.808,0,1,4343.9,0
30740000001D88400000000B,2019/09/26 15:30:44.863,0,1,4286.5,0
30740000001D88400000000B,2019/09/26 15:30:44.906,0,1,4378.6,0
30740000001D88400000000B,2019/09/26 15:30:44.972,0,1,4290.7,0
30740000001D88400000000B,2019/09/26 15:30:45.005,0,1,4231.3,0
30740000001D88400000000B,2019/09/26 15:30:45.071,0,1,4104.6,0
30740000001D88400000000B,2019/09/26 15:30:45.113,0,1,4017.7,0
30740000001D88400000000B,2019/09/26 15:30:45.168,0,1,4075.2,0
30740000001D88400000000B,2019/09/26 15:30:45.213,0,1,4180.9,0
30740000001D88400000000B,2019/09/26 15:30:45.267,0,1,3828.7,0
30740000001D88400000000B,2019/09/26 15:30:45.323,0,1,3844.5,0
30740000001D88400000000B,2019/09/26 15:30:45.367,0,1,3860.6,0
30740000001D88400000000B,2019/09/26 15:30:45.431,0,1,3735.6,0
30740000001D88400000000B,2019/09/26 15:30:45.465,0,1,4236.3,0
30740000001D88400000000B,2019/09/26 15:30:45.532,0,1,4264.1,0
30740000001D88400000000B,2019/09/26 15:30:45.565,0,1,4198.7,0
30740000001D88400000000B,2019/09/26 15:30:45.632,0,1,4193.5,0
30740000001D88400000000B,2019/09/26 15:30:45.665,0,1,4287.4,0
30740000001D88400000000B,2019/09/26 15:30:45.725,0,1,3887.0,0
30740000001D88400000000B,2019/09/26 15:30:45.789,0,1,4007.9,0
30740000001D88400000000B,2019/09/26 15:30:45.834,0,1,4071.3,0
30740000001D88400000000B,2019/09/26 15:30:45.889,0,1,3988.0,0
30740000001D88400000000B,2019/09/26 15:30:45.932,0,1,3870.8,0
30740000001D88400000000B,2019/09/26 15:30:45.987,0,1,3892.3,0
30740000001D88400000000B,2019/09/26 15:30:46.030,0,1,3817.6,0
30740000001D88400000000B,2019/09/26 15:30:46.085,0,1,3747.4,0
30740000001D88400000000B,2019/09/26 15:30:46.130,0,1,3760.5,0
30740000001D88400000000B,2019/09/26 15:30:46.187,0,1,4332.6,0
30740000001D88400000000B,2019/09/26 15:30:46.252,0,1,4467.7,0
30740000001D88400000000B,2019/09/26 15:30:46.285,0,1,4377.0,0
30740000001D88400000000B,2019/09/26 15:30:46.349,0,1,4389.7,0
30740000001D88400000000B,2019/09/26 15:30:46.391,0,1,4131.8,0
30740000001D88400000000B,2019/09/26 15:30:46.447,0,1,4162.6,0
30740000001D88400000000B,2019/09/26 15:30:46.492,0,1,4107.3,0
30740000001D88400000000B,2019/09/26 15:30:46.546,0,1,4161.8,0
30740000001D88400000000B,2019/09/26 15:30:46.589,0,1,4141.2,0
30740000001D88400000000B,2019/09/26 15:30:46.645,0,1,3831.0,0
30740000001D88400000000B,2019/09/26 15:30:46.712,0,1,3807.4,0
30740000001D88400000000B,2019/09/26 15:30:46.745,0,1,3943.4,0
30740000001D88400000000B,2019/09/26 15:30:46.808,0,1,3997.8,0
30740000001D88400000000B,2019/09/26 15:30:46.852,0,1,4344.3,0
30740000001D88400000000B,2019/09/26 15:30:46.906,0,1,4315.6,0
30740000001D88400000000B,2019/09/26 15:30:46.951,0,1,4259.2,0
30740000001D88400000000B,2019/09/26 15:30:47.004,0,1,4225.6,0
30740000001D88400000000B,2019/09/26 15:30:47.048,0,1,4395.1,0
30740000001D88400000000B,2019/09/26 15:30:47.114,0,1,4117.5,0
30740000001D88400000000B,2019/09/26 15:30:47.146,0,1,4003.8,0
30740000001D88400000000B,2019/09/26 15:30:47.212,0,1,4094.5,0
30740000001D88400000000B,2019/09/26 15:30:47.246,0,1,3984.1,0
30740000001D88400000000B,2019/09/26 15:30:47.303,0,1,4068.7,0
30740000001D88400000000B,2019/09/26 15:30:47.347,0,1,3787.7,0
30740000001D88400000000B,2019/09/26 15:30:47.412,0,1,3826.5,0
30740000001D88400000000B,2019/09/26 15:30:47.548,0,1,3808.9,0
30740000001D88400000000B,2019/09/26 15:30:47.612,0,1,4511.0,0
30740000001D88400000000B,2019/09/26 15:30:47.653,0,1,4303.3,0
30740000001D88400000000B,2019/09/26 15:30:47.706,0,1,4295.3,0
30740000001D88400000000B,2019/09/26 15:30:47.750,0,1,4311.7,0
30740000001D88400000000B,2019/09/26 15:30:47.804,0,1,4225.0,0
30740000001D88400000000B,2019/09/26 15:30:47.867,0,1,4026.3,0
30740000001D88400000000B,2019/09/26 15:30:47.911,0,1,4216.1,0
30740000001D88400000000B,2019/09/26 15:30:47.966,0,1,4094.9,0
30740000001D88400000000B,2019/09/26 15:30:48.010,0,1,3926.6,0
30740000001D88400000000B,2019/09/26 15:30:48.065,0,1,3864.4,0
30740000001D88400000000B,2019/09/26 15:30:48.107,0,1,3956.6,0
30740000001D88400000000B,2019/09/26 15:30:48.173,0,1,3921.4,0
30740000001D88400000000B,2019/09/26 15:30:48.206,0,1,3792.6,0
30740000001D88400000000B,2019/09/26 15:30:48.269,0,1,4145.9,0
30740000001D88400000000B,2019/09/26 15:30:48.331,0,1,4279.7,0
30740000001D88400000000B,2019/09/26 15:30:48.374,0,1,4248.7,0
30740000001D88400000000B,2019/09/26 15:30:48.429,0,1,4096.3,0
30740000001D88400000000B,2019/09/26 15:30:48.472,0,1,4002.9,0
30740000001D88400000000B,2019/09/26 15:30:48.527,0,1,4009.9,0
30740000001D88400000000B,2019/09/26 15:30:48.572,0,1,3872.8,0
30740000001D88400000000B,2019/09/26 15:30:48.627,0,1,3815.9,0
30740000001D88400000000B,2019/09/26 15:30:48.673,0,1,3858.4,0
30740000001D88400000000B,2019/09/26 15:30:48.730,0,1,3575.2,0
30740000001D88400000000B,2019/09/26 15:30:48.787,0,1,3564.7,0
30740000001D88400000000B,2019/09/26 15:30:48.832,0,1,3627.5,0
30740000001D88400000000B,2019/09/26 15:30:48.885,0,1,3653.4,0
30740000001D88400000000B,2019/09/26 15:30:48.930,0,1,4276.4,0
30740000001D88400000000B,2019/09/26 15:30:48.985,0,1,4271.9,0
30740000001D88400000000B,2019/09/26 15:30:49.028,0,1,4177.5,0
30740000001D88400000000B,2019/09/26 15:30:49.083,0,1,4247.9,0
30740000001D88400000000B,2019/09/26 15:30:49.126,0,1,4284.6,0
30740000001D88400000000B,2019/09/26 15:30:49.191,0,1,4007.9,0
30740000001D88400000000B,2019/09/26 15:30:49.246,0,1,4068.1,0
30740000001D88400000000B,2019/09/26 15:30:49.289,0,1,4121.0,0
30740000001D88400000000B,2019/09/26 15:30:49.343,0,1,4063.8,0
30740000001D88400000000B,2019/09/26 15:30:49.387,0,1,3892.6,0
30740000001D88400000000B,2019/09/26 15:30:49.452,0,1,3696.6,0
30740000001D88400000000B,2019/09/26 15:30:49.485,0,1,4008.3,0
30740000001D88400000000B,2019/09/26 15:30:49.550,0,1,3888.3,0
30740000001D88400000000B,2019/09/26 15:30:49.594,0,1,3857.4,0
30740000001D88400000000B,2019/09/26 15:30:49.646,0,1,4230.3,0
30740000001D88400000000B,2019/09/26 15:30:49.704,0,1,4133.4,0
30740000001D88400000000B,2019/09/26 15:30:49.750,0,1,4148.9,0
30740000001D88400000000B,2019/09/26 15:30:49.807,0,1,4134.3,0
30740000001D88400000000B,2019/09/26 15:30:49.853,0,1,4027.2,0
30740000001D88400000000B,2019/09/26 15:30:49.908,0,1,4046.2,0
30740000001D88400000000B,2019/09/26 15:30:49.952,0,1,3947.7,0
30740000001D88400000000B,2019/09/26 15:30:50.009,0,1,4005.5,0
30740000001D88400000000B,2019/09/26 15:30:50.051,0,1,3938.0,0
30740000001D88400000000B,2019/09/26 15:30:50.106,0,1,3837.5,0
30740000001D88400000000B,2019/09/26 15:30:50.163,0,1,3720.1,0
30740000001D88400000000B,2019/09/26 15:30:50.207,0,1,3727.2,0
30740000001D88400000000B,2019/09/26 15:30:50.270,0,1,3674.6,0
30740000001D88400000000B,2019/09/26 15:30:50.305,0,1,4296.9,0
30740000001D88400000000B,2019/09/26 15:30:50.363,0,1,4311.0,0
30740000001D88400000000B,2019/09/26 15:30:50.408,0,1,4191.8,0
30740000001D88400000000B,2019/09/26 15:30:50.466,0,1,4183.6,0
30740000001D88400000000B,2019/09/26 15:30:50.510,0,1,4344.0,0
30740000001D88400000000B,2019/09/26 15:30:50.565,0,1,4027.7,0
30740000001D88400000000B,2019/09/26 15:30:50.631,0,1,4026.6,0
30740000001D88400000000B,2019/09/26 15:30:50.675,0,1,3967.0,0
30740000001D88400000000B,2019/09/26 15:30:50.730,0,1,3953.1,0
30740000001D88400000000B,2019/09/26 15:30:50.773,0,1,3826.1,0
30740000001D88400000000B,2019/09/26 15:30:50.825,0,1,3802.2,0
30740000001D88400000000B,2019/09/26 15:30:50.867,0,1,3755.6,0
30740000001D88400000000B,2019/09/26 15:30:50.933,0,1,3944.7,0
30740000001D88400000000B,2019/09/26 15:30:50.965,0,1,3880.4,0
30740000001D88400000000B,2019/09/26 15:30:51.030,0,1,4364.2,0
30740000001D88400000000B,2019/09/26 15:30:51.084,0,1,4083.7,0
30740000001D88400000000B,2019/09/26 15:30:51.125,0,1,4141.6,0
30740000001D88400000000B,2019/09/26 15:30:51.190,0,1,4267.0,0
30740000001D88400000000B,2019/09/26 15:30:51.232,0,1,3979.0,0
30740000001D88400000000B,2019/09/26 15:30:51.286,0,1,4018.5,0
30740000001D88400000000B,2019/09/26 15:30:51.327,0,1,3903.8,0
30740000001D88400000000B,2019/09/26 15:30:51.384,0,1,4001.7,0
30740000001D88400000000B,2019/09/26 15:30:51.427,0,1,3974.3,0
30740000001D88400000000B,2019/09/26 15:30:51.491,0,1,3587.0,0
30740000001D88400000000B,2019/09/26 15:30:51.545,0,1,3575.1,0
30740000001D88400000000B,2019/09/26 15:30:51.590,0,1,3731.8,0
30740000001D88400000000B,2019/09/26 15:30:51.645,0,1,3624.3,0
30740000001D88400000000B,2019/09/26 15:30:51.711,0,1,4168.4,0
30740000001D88400000000B,2019/09/26 15:30:51.744,0,1,4336.6,0
30740000001D88400000000B,2019/09/26 15:30:51.809,0,1,4397.7,0
30740000001D88400000000B,2019/09/26 15:30:51.852,0,1,4261.6,0
30740000001D88400000000B,2019/09/26 15:30:51.907,0,1,3921.5,0
30740000001D88400000000B,2019/09/26 15:30:51.963,0,1,4010.6,0
30740000001D88400000000B,2019/09/26 15:30:52.008,0,1,3969.2,0
30740000001D88400000000B,2019/09/26 15:30:52.064,0,1,4241.6,0
30740000001D88400000000B,2019/09/26 15:30:52.107,0,1,3954.6,0
30740000001D88400000000B,2019/09/26 15:30:52.173,0,1,3834.0,0
30740000001D88400000000B,2019/09/26 15:30:52.208,0,1,3776.4,0
30740000001D88400000000B,2019/09/26 15:30:52.263,0,1,3777.9,0
30740000001D88400000000B,2019/09/26 15:30:52.306,0,1,3725.6,0
30740000001D88400000000B,2019/09/26 15:30:52.371,0,1,4069.4,0
30740000001D88400000000B,2019/09/26 15:30:52.425,0,1,4202.1,0
30740000001D88400000000B,2019/09/26 15:30:52.467,0,1,4253.6,0
30740000001D88400000000B,2019/09/26 15:30:52.533,0,1,4056.2,0
30740000001D88400000000B,2019/09/26 15:30:52.566,0,1,3828.8,0
30740000001D88400000000B,2019/09/26 15:30:52.623,0,1,3831.9,0
30740000001D88400000000B,2019/09/26 15:30:52.667,0,1,3874.4,0
30740000001D88400000000B,2019/09/26 15:30:52.724,0,1,3848.4,0
30740000001D88400000000B,2019/09/26 15:30:52.767,0,1,3839.5,0
30740000001D88400000000B,2019/09/26 15:30:52.830,0,1,3684.6,0
30740000001D88400000000B,2019/09/26 15:30:52.884,0,1,3656.6,0
30740000001D88400000000B,2019/09/26 15:30:52.928,0,1,3745.6,0
30740000001D88400000000B,2019/09/26 15:30:52.992,0,1,3666.0,0
30740000001D88400000000B,2019/09/26 15:30:53.025,0,1,4256.6,0
30740000001D88400000000B,2019/09/26 15:30:53.090,0,1,4237.2,0
30740000001D88400000000B,2019/09/26 15:30:53.134,0,1,4328.9,0
30740000001D88400000000B,2019/09/26 15:30:53.189,0,1,4198.0,0
30740000001D88400000000B,2019/09/26 15:30:53.234,0,1,4144.3,0
30740000001D88400000000B,2019/09/26 15:30:53.289,0,1,3971.0,0
30740000001D88400000000B,2019/09/26 15:30:53.351,0,1,3982.6,0
