,2019/09/26 15:18:09.786,0,7,0.0,0
30740000001D88400000000B,2019/09/26 15:18:09.791,0,1,7815.1,0
30740000001D88400000000A,2019/09/26 15:18:09.793,0,1,9051.3,0
30740000001D88400000000B,2019/09/26 15:18:09.836,0,1,7917.5,0
30740000001D88400000000A,2019/09/26 15:18:09.840,0,1,8996.0,0
30740000001D88400000000B,2019/09/26 15:18:09.898,0,1,7940.4,0
30740000001D88400000000A,2019/09/26 15:18:09.901,0,1,9066.9,0
30740000001D88400000000B,2019/09/26 15:18:09.958,0,1,7854.5,0
30740000001D88400000000A,2019/09/26 15:18:09.961,0,1,9071.9,0
30740000001D88400000000B,2019/09/26 15:18:10.018,0,1,8274.1,0
30740000001D88400000000A,2019/09/26 15:18:10.020,0,1,9305.5,0
30740000001D88400000000B,2019/09/26 15:18:10.077,0,1,8286.8,0
30740000001D88400000000A,2019/09/26 15:18:10.080,0,1,9384.2,0
30740000001D88400000000B,2019/09/26 15:18:10.137,0,1,8379.3,0
30740000001D88400000000A,2019/09/26 15:18:10.140,0,1,9313.9,0
30740000001D88400000000B,2019/09/26 15:18:10.199,0,1,8493.5,0
30740000001D88400000000A,2019/09/26 15:18:10.202,0,1,9405.0,0
30740000001D88400000000B,2019/09/26 15:18:10.279,0,1,8078.5,0
30740000001D88400000000A,2019/09/26 15:18:10.280,0,1,9333.4,0
30740000001D88400000000B,2019/09/26 15:18:10.361,0,1,7971.8,0
30740000001D88400000000A,2019/09/26 15:18:10.364,0,1,9321.6,0
30740000001D88400000000B,2019/09/26 15:18:10.441,0,1,8034.9,0
30740000001D88400000000A,2019/09/26 15:18:10.452,0,1,9149.8,0
30740000001D88400000000B,2019/09/26 15:18:10.499,0,1,7737.1,0
30740000001D88400000000A,2019/09/26 15:18:10.501,0,1,9135.7,0
30740000001D88400000000B,2019/09/26 15:18:10.559,0,1,7794.9,0
30740000001D88400000000A,2019/09/26 15:18:10.564,0,1,9126.1,0
30740000001D88400000000B,2019/09/26 15:18:10.615,0,1,7682.4,0
30740000001D88400000000A,2019/09/26 15:18:10.618,0,1,9159.0,0
30740000001D88400000000B,2019/09/26 15:18:10.679,0,1,7824.0,0
30740000001D88400000000A,2019/09/26 15:18:10.682,0,1,9052.0,0
30740000001D88400000000B,2019/09/26 15:18:10.742,0,1,7998.4,0
30740000001D88400000000A,2019/09/26 15:18:10.744,0,1,9363.6,0
30740000001D88400000000B,2019/09/26 15:18:10.802,0,1,7929.3,0
30740000001D88400000000A,2019/09/26 15:18:10.806,0,1,9312.4,0
30740000001D88400000000B,2019/09/26 15:18:10.854,0,1,8048.2,0
30740000001D88400000000A,2019/09/26 15:18:10.857,0,1,9172.6,0
30740000001D88400000000B,2019/09/26 15:18:10.916,0,1,8029.3,0
30740000001D88400000000A,2019/09/26 15:18:10.918,0,1,9235.5,0
30740000001D88400000000B,2019/09/26 15:18:10.996,0,1,7846.9,0
30740000001D88400000000A,2019/09/26 15:18:10.997,0,1,9216.3,0
30740000001D88400000000B,2019/09/26 15:18:11.076,0,1,7767.9,0
30740000001D88400000000A,2019/09/26 15:18:11.078,0,1,9103.5,0
30740000001D88400000000B,2019/09/26 15:18:11.157,0,1,7667.3,0
30740000001D88400000000A,2019/09/26 15:18:11.159,0,1,9345.7,0
30740000001D88400000000B,2019/09/26 15:18:11.215,0,1,7588.6,0
30740000001D88400000000A,2019/09/26 15:18:11.217,0,1,8769.9,0
30740000001D88400000000B,2019/09/26 15:18:11.274,0,1,7650.4,0
30740000001D88400000000A,2019/09/26 15:18:11.275,0,1,8779.9,0
30740000001D88400000000B,2019/09/26 15:18:11.333,0,1,7670.6,0
30740000001D88400000000A,2019/09/26 15:18:11.335,0,1,8956.5,0
30740000001D88400000000B,2019/09/26 15:18:11.392,0,1,7572.9,0
30740000001D88400000000A,2019/09/26 15:18:11.395,0,1,8991.5,0
30740000001D88400000000B,2019/09/26 15:18:11.461,0,1,8051.2,0
30740000001D88400000000A,2019/09/26 15:18:11.463,0,1,9142.0,0
30740000001D88400000000B,2019/09/26 15:18:11.512,0,1,8024.1,0
30740000001D88400000000A,2019/09/26 15:18:11.514,0,1,9234.5,0
30740000001D88400000000B,2019/09/26 15:18:11.579,0,1,8046.2,0
30740000001D88400000000A,2019/09/26 15:18:11.580,0,1,9092.8,0
30740000001D88400000000B,2019/09/26 15:18:11.635,0,1,8132.2,0
30740000001D88400000000A,2019/09/26 15:18:11.638,0,1,9053.4,0
30740000001D88400000000B,2019/09/26 15:18:11.715,0,1,7846.1,0
30740000001D88400000000A,2019/09/26 15:18:11.718,0,1,9234.5,0
30740000001D88400000000B,2019/09/26 15:18:11.774,0,1,7917.8,0
30740000001D88400000000A,2019/09/26 15:18:11.776,0,1,9209.7,0
30740000001D88400000000B,2019/09/26 15:18:11.853,0,1,7908.1,0
30740000001D88400000000A,2019/09/26 15:18:11.855,0,1,9130.7,0
30740000001D88400000000B,2019/09/26 15:18:11.912,0,1,7693.9,0
30740000001D88400000000A,2019/09/26 15:18:11.912,0,1,9115.8,0
30740000001D88400000000B,2019/09/26 15:18:11.982,0,1,7634.7,0
30740000001D88400000000A,2019/09/26 15:18:11.983,0,1,9220.5,0
30740000001D88400000000B,2019/09/26 15:18:12.064,0,1,7614.7,0
30740000001D88400000000A,2019/09/26 15:18:12.066,0,1,9285.6,0
30740000001D88400000000B,2019/09/26 15:18:12.112,0,1,7695.2,0
30740000001D88400000000A,2019/09/26 15:18:12.112,0,1,9191.7,0
30740000001D88400000000B,2019/09/26 15:18:12.182,0,1,8086.6,0
30740000001D88400000000A,2019/09/26 15:18:12.184,0,1,9257.7,0
30740000001D88400000000B,2019/09/26 15:18:12.243,0,1,7945.0,0
30740000001D88400000000A,2019/09/26 15:18:12.245,0,1,9265.2,0
30740000001D88400000000B,2019/09/26 15:18:12.294,0,1,8076.6,0
30740000001D88400000000A,2019/09/26 15:18:12.296,0,1,9274.3,0
30740000001D88400000000B,2019/09/26 15:18:12.354,0,1,7949.5,0
30740000001D88400000000A,2019/09/26 15:18:12.356,0,1,9311.7,0
30740000001D88400000000B,2019/09/26 15:18:12.436,0,1,7779.8,0
30740000001D88400000000A,2019/09/26 15:18:12.438,0,1,9270.9,0
30740000001D88400000000B,2019/09/26 15:18:12.520,0,1,7783.1,0
30740000001D88400000000A,2019/09/26 15:18:12.522,0,1,9300.7,0
30740000001D88400000000B,2019/09/26 15:18:12.580,0,1,7613.9,0
30740000001D88400000000A,2019/09/26 15:18:12.582,0,1,9121.7,0
30740000001D88400000000B,2019/09/26 15:18:12.639,0,1,7783.6,0
30740000001D88400000000A,2019/09/26 15:18:12.641,0,1,8859.9,0
30740000001D88400000000B,2019/09/26 15:18:12.700,0,1,7613.3,0
30740000001D88400000000A,2019/09/26 15:18:12.701,0,1,8909.6,0
30740000001D88400000000B,2019/09/26 15:18:12.757,0,1,7739.3,0
30740000001D88400000000A,2019/09/26 15:18:12.758,0,1,8785.5,0
30740000001D88400000000B,2019/09/26 15:18:12.817,0,1,7624.2,0
30740000001D88400000000A,2019/09/26 15:18:12.819,0,1,9101.3,0
30740000001D88400000000B,2019/09/26 15:18:12.877,0,1,8015.9,0
30740000001D88400000000A,2019/09/26 15:18:12.880,0,1,9228.8,0
30740000001D88400000000B,2019/09/26 15:18:12.941,0,1,8186.1,0
30740000001D88400000000A,2019/09/26 15:18:12.942,0,1,9121.5,0
30740000001D88400000000B,2019/09/26 15:18:13.001,0,1,8176.7,0
30740000001D88400000000A,2019/09/26 15:18:13.004,0,1,9196.0,0
30740000001D88400000000B,2019/09/26 15:18:13.053,0,1,8069.7,0
30740000001D88400000000A,2019/09/26 15:18:13.055,0,1,9177.5,0
30740000001D88400000000B,2019/09/26 15:18:13.135,0,1,7766.8,0
30740000001D88400000000A,2019/09/26 15:18:13.137,0,1,9167.9,0
30740000001D88400000000B,2019/09/26 15:18:13.215,0,1,7667.8,0
30740000001D88400000000A,2019/09/26 15:18:13.217,0,1,9286.2,0
30740000001D88400000000B,2019/09/26 15:18:13.276,0,1,7803.5,0
30740000001D88400000000A,2019/09/26 15:18:13.277,0,1,9265.0,0
30740000001D88400000000B,2019/09/26 15:18:13.357,0,1,7547.8,0
30740000001D88400000000A,2019/09/26 15:18:13.360,0,1,9192.1,0
30740000001D88400000000B,2019/09/26 15:18:13.418,0,1,7605.8,0
30740000001D88400000000A,2019/09/26 15:18:13.420,0,1,9133.5,0
30740000001D88400000000B,2019/09/26 15:18:13.477,0,1,7812.8,0
30740000001D88400000000A,2019/09/26 15:18:13.479,0,1,9183.1,0
30740000001D88400000000B,2019/09/26 15:18:13.537,0,1,7749.8,0
30740000001D88400000000A,2019/09/26 15:18:13.538,0,1,9141.9,0
30740000001D88400000000B,2019/09/26 15:18:13.595,0,1,7913.1,0
30740000001D88400000000A,2019/09/26 15:18:13.597,0,1,9167.4,0
30740000001D88400000000B,2019/09/26 15:18:13.654,0,1,8037.1,0
30740000001D88400000000A,2019/09/26 15:18:13.656,0,1,9217.9,0
30740000001D88400000000B,2019/09/26 15:18:13.713,0,1,8013.1,0
30740000001D88400000000A,2019/09/26 15:18:13.715,0,1,9207.7,0
30740000001D88400000000B,2019/09/26 15:18:13.774,0,1,8052.0,0
30740000001D88400000000A,2019/09/26 15:18:13.777,0,1,9220.5,0
30740000001D88400000000B,2019/09/26 15:18:13.858,0,1,7762.2,0
30740000001D88400000000A,2019/09/26 15:18:13.860,0,1,9239.2,0
30740000001D88400000000B,2019/09/26 15:18:13.943,0,1,7672.4,0
30740000001D88400000000A,2019/09/26 15:18:13.945,0,1,9173.6,0
30740000001D88400000000B,2019/09/26 15:18:14.011,0,1,7788.7,0
30740000001D88400000000A,2019/09/26 15:18:14.012,0,1,9264.4,0
30740000001D88400000000B,2019/09/26 15:18:14.072,0,1,7736.6,0
30740000001D88400000000A,2019/09/26 15:18:14.073,0,1,9078.2,0
30740000001D88400000000B,2019/09/26 15:18:14.130,0,1,7664.4,0
30740000001D88400000000A,2019/09/26 15:18:14.131,0,1,8717.1,0
