,2019/09/26 15:24:43.868,0,7,0.0,0
30740000001D88400000000B,2019/09/26 15:24:43.870,0,1,4827.1,0
30740000001D88400000000A,2019/09/26 15:24:43.871,0,1,4921.5,0
30740000001D88400000000B,2019/09/26 15:24:43.937,0,1,4695.4,0
30740000001D88400000000A,2019/09/26 15:24:43.938,0,1,4977.6,0
30740000001D88400000000B,2019/09/26 15:24:44.024,0,1,4661.5,0
30740000001D88400000000A,2019/09/26 15:24:44.025,0,1,4941.9,0
30740000001D88400000000B,2019/09/26 15:24:44.081,0,1,4750.3,0
30740000001D88400000000A,2019/09/26 15:24:44.082,0,1,5000.6,0
30740000001D88400000000B,2019/09/26 15:24:44.157,0,1,4761.2,0
30740000001D88400000000A,2019/09/26 15:24:44.157,0,1,4796.1,0
30740000001D88400000000B,2019/09/26 15:24:44.241,0,1,4862.8,0
30740000001D88400000000A,2019/09/26 15:24:44.242,0,1,4978.9,0
30740000001D88400000000B,2019/09/26 15:24:44.307,0,1,4860.5,0
30740000001D88400000000A,2019/09/26 15:24:44.308,0,1,4884.2,0
30740000001D88400000000B,2019/09/26 15:24:44.382,0,1,4973.0,0
30740000001D88400000000A,2019/09/26 15:24:44.383,0,1,4839.4,0
30740000001D88400000000B,2019/09/26 15:24:44.469,0,1,4780.9,0
30740000001D88400000000A,2019/09/26 15:24:44.470,0,1,5091.6,0
30740000001D88400000000B,2019/09/26 15:24:44.536,0,1,4747.0,0
30740000001D88400000000A,2019/09/26 15:24:44.537,0,1,4972.5,0
30740000001D88400000000B,2019/09/26 15:24:44.604,0,1,4762.3,0
30740000001D88400000000A,2019/09/26 15:24:44.605,0,1,4916.1,0
30740000001D88400000000B,2019/09/26 15:24:44.681,0,1,4736.6,0
30740000001D88400000000A,2019/09/26 15:24:44.683,0,1,4738.9,0
30740000001D88400000000B,2019/09/26 15:24:44.759,0,1,4634.3,0
30740000001D88400000000A,2019/09/26 15:24:44.760,0,1,4742.3,0
30740000001D88400000000B,2019/09/26 15:24:44.836,0,1,4633.7,0
30740000001D88400000000A,2019/09/26 15:24:44.837,0,1,4827.9,0
30740000001D88400000000B,2019/09/26 15:24:44.921,0,1,5080.1,0
30740000001D88400000000A,2019/09/26 15:24:44.922,0,1,4866.4,0
30740000001D88400000000B,2019/09/26 15:24:44.987,0,1,4900.9,0
30740000001D88400000000A,2019/09/26 15:24:44.988,0,1,4810.3,0
30740000001D88400000000B,2019/09/26 15:24:45.063,0,1,4939.5,0
30740000001D88400000000A,2019/09/26 15:24:45.065,0,1,4896.9,0
30740000001D88400000000B,2019/09/26 15:24:45.142,0,1,4718.8,0
30740000001D88400000000A,2019/09/26 15:24:45.143,0,1,5034.7,0
30740000001D88400000000B,2019/09/26 15:24:45.210,0,1,4935.3,0
30740000001D88400000000A,2019/09/26 15:24:45.211,0,1,4992.5,0
30740000001D88400000000B,2019/09/26 15:24:45.284,0,1,4923.7,0
30740000001D88400000000A,2019/09/26 15:24:45.285,0,1,4992.4,0
30740000001D88400000000B,2019/09/26 15:24:45.358,0,1,4684.7,0
30740000001D88400000000A,2019/09/26 15:24:45.359,0,1,5009.3,0
30740000001D88400000000B,2019/09/26 15:24:45.421,0,1,4809.0,0
30740000001D88400000000A,2019/09/26 15:24:45.422,0,1,5052.1,0
30740000001D88400000000B,2019/09/26 15:24:45.498,0,1,4716.7,0
30740000001D88400000000A,2019/09/26 15:24:45.499,0,1,4915.6,0
30740000001D88400000000B,2019/09/26 15:24:45.584,0,1,5036.3,0
30740000001D88400000000A,2019/09/26 15:24:45.585,0,1,4842.8,0
30740000001D88400000000B,2019/09/26 15:24:45.647,0,1,4909.9,0
30740000001D88400000000A,2019/09/26 15:24:45.648,0,1,5022.5,0
30740000001D88400000000B,2019/09/26 15:24:45.722,0,1,4648.7,0
30740000001D88400000000A,2019/09/26 15:24:45.723,0,1,4812.8,0
30740000001D88400000000B,2019/09/26 15:24:45.809,0,1,4767.5,0
30740000001D88400000000A,2019/09/26 15:24:45.810,0,1,4917.3,0
30740000001D88400000000B,2019/09/26 15:24:45.885,0,1,4742.2,0
30740000001D88400000000A,2019/09/26 15:24:45.886,0,1,5082.4,0
30740000001D88400000000B,2019/09/26 15:24:45.950,0,1,4823.3,0
30740000001D88400000000A,2019/09/26 15:24:45.951,0,1,5033.0,0
30740000001D88400000000B,2019/09/26 15:24:46.028,0,1,4672.4,0
30740000001D88400000000A,2019/09/26 15:24:46.029,0,1,4828.5,0
30740000001D88400000000B,2019/09/26 15:24:46.104,0,1,4726.1,0
30740000001D88400000000A,2019/09/26 15:24:46.105,0,1,4924.8,0
30740000001D88400000000B,2019/09/26 15:24:46.159,0,1,4758.8,0
30740000001D88400000000A,2019/09/26 15:24:46.160,0,1,4846.0,0
30740000001D88400000000B,2019/09/26 15:24:46.244,0,1,4985.7,0
30740000001D88400000000A,2019/09/26 15:24:46.246,0,1,4869.2,0
30740000001D88400000000B,2019/09/26 15:24:46.322,0,1,4976.6,0
30740000001D88400000000A,2019/09/26 15:24:46.323,0,1,4862.3,0
30740000001D88400000000B,2019/09/26 15:24:46.399,0,1,4915.6,0
30740000001D88400000000A,2019/09/26 15:24:46.400,0,1,4899.3,0
30740000001D88400000000B,2019/09/26 15:24:46.478,0,1,4720.4,0
30740000001D88400000000A,2019/09/26 15:24:46.479,0,1,5076.6,0
30740000001D88400000000B,2019/09/26 15:24:46.545,0,1,4743.4,0
30740000001D88400000000A,2019/09/26 15:24:46.546,0,1,5023.4,0
30740000001D88400000000B,2019/09/26 15:24:46.619,0,1,4748.9,0
30740000001D88400000000A,2019/09/26 15:24:46.620,0,1,5067.8,0
30740000001D88400000000B,2019/09/26 15:24:46.705,0,1,4702.1,0
