,55:08.5,0,7,0,1
30740000001D88400000000B,55:08.5,0,1,6099.1,1
30740000001D88400000000B,55:08.6,0,1,6151.5,1
30740000001D88400000000B,55:08.6,0,1,6094,1
30740000001D88400000000B,55:08.7,0,1,6089.4,1
30740000001D88400000000B,55:08.7,0,1,6186.3,1
30740000001D88400000000B,55:08.8,0,1,6051.1,1
30740000001D88400000000B,55:08.8,0,1,6009.3,1
30740000001D88400000000B,55:08.9,0,1,6065,1
30740000001D88400000000B,55:08.9,0,1,6185.4,1
30740000001D88400000000B,55:09.0,0,1,6208.2,1
30740000001D88400000000B,55:09.0,0,1,6051.1,1
30740000001D88400000000B,55:09.1,0,1,6133.6,1
30740000001D88400000000B,55:09.1,0,1,6120.1,1
30740000001D88400000000B,55:09.2,0,1,6187.3,1
30740000001D88400000000B,55:09.2,0,1,6075.7,1
30740000001D88400000000B,55:09.3,0,1,6086.5,1
30740000001D88400000000B,55:09.3,0,1,6206.9,1
30740000001D88400000000B,55:09.4,0,1,6266.2,1
30740000001D88400000000B,55:09.4,0,1,6415.2,1
30740000001D88400000000B,55:09.5,0,1,6354.8,1
30740000001D88400000000B,55:09.5,0,1,6145.1,1
30740000001D88400000000B,55:09.6,0,1,6073.8,1
30740000001D88400000000B,55:09.6,0,1,5862.6,1
30740000001D88400000000B,55:09.7,0,1,6410.7,1
30740000001D88400000000B,55:09.8,0,1,6340,1
30740000001D88400000000B,55:09.8,0,1,5393.5,1
30740000001D88400000000B,55:09.9,0,1,4855.7,1
30740000001D88400000000B,55:09.9,0,1,4841.7,1
30740000001D88400000000B,55:10.0,0,1,5551.1,1
30740000001D88400000000B,55:10.0,0,1,6112.4,1
30740000001D88400000000B,55:10.1,0,1,6590.5,1
30740000001D88400000000B,55:10.1,0,1,6838.2,1
30740000001D88400000000B,55:10.2,0,1,6836.6,1
30740000001D88400000000B,55:10.2,0,1,7223.2,1
30740000001D88400000000B,55:10.3,0,1,7358.8,1
30740000001D88400000000B,55:10.3,0,1,7338.3,1
30740000001D88400000000B,55:10.4,0,1,7263.7,1
30740000001D88400000000B,55:10.4,0,1,6619.2,1
30740000001D88400000000B,55:10.5,0,1,5503.4,1
30740000001D88400000000B,55:10.5,0,1,4178.2,1
30740000001D88400000000B,55:10.6,0,1,2888.2,1
30740000001D88400000000B,55:10.6,0,1,1573.8,1
30740000001D88400000000B,55:11.0,0,1,1439,1
30740000001D88400000000B,55:11.1,0,1,1401.4,1
30740000001D88400000000B,55:11.3,0,1,1907.4,1
30740000001D88400000000B,55:11.3,0,1,2084.3,1
30740000001D88400000000B,55:11.4,0,1,2451.1,1
30740000001D88400000000B,55:11.4,0,1,2534.8,1
30740000001D88400000000B,55:11.5,0,1,2406.6,1
30740000001D88400000000B,55:11.5,0,1,2438.9,1
30740000001D88400000000B,55:11.6,0,1,2491.1,1
30740000001D88400000000B,55:11.6,0,1,2503.6,1
30740000001D88400000000B,55:11.7,0,1,2443.4,1
30740000001D88400000000B,55:11.7,0,1,2475.8,1
30740000001D88400000000B,55:11.8,0,1,2675.2,1
30740000001D88400000000B,55:11.8,0,1,2431.9,1
30740000001D88400000000B,55:11.9,0,1,2366.4,1
30740000001D88400000000B,55:11.9,0,1,2253.2,1
30740000001D88400000000B,55:12.0,0,1,2452.5,1
30740000001D88400000000B,55:12.0,0,1,2374.9,1
30740000001D88400000000B,55:12.1,0,1,2340.9,1
30740000001D88400000000B,55:12.1,0,1,2313.4,1
30740000001D88400000000B,55:12.2,0,1,2538.9,1
30740000001D88400000000B,55:12.2,0,1,2548.4,1
30740000001D88400000000B,55:12.3,0,1,2565.4,1
30740000001D88400000000B,55:12.3,0,1,2282.3,1
30740000001D88400000000B,55:12.4,0,1,2632.3,1
30740000001D88400000000B,55:12.4,0,1,2447.9,1
30740000001D88400000000B,55:12.5,0,1,2357.1,1
30740000001D88400000000B,55:12.5,0,1,2380.3,1
30740000001D88400000000B,55:12.6,0,1,2470.2,1
30740000001D88400000000B,55:12.6,0,1,2602,1
30740000001D88400000000B,55:12.7,0,1,2683.8,1
30740000001D88400000000B,55:12.8,0,1,2258.8,1
30740000001D88400000000B,55:12.8,0,1,1848.8,1
30740000001D88400000000B,55:13.4,0,1,1773.5,1
30740000001D88400000000B,55:13.4,0,1,2490.4,1
30740000001D88400000000B,55:13.5,0,1,3013.9,1
30740000001D88400000000B,55:13.5,0,1,3730.7,1
30740000001D88400000000B,55:13.6,0,1,4918.2,1
30740000001D88400000000B,55:13.6,0,1,6883.9,1
30740000001D88400000000B,55:13.7,0,1,10363.7,1
30740000001D88400000000B,55:13.7,0,1,9516.8,1
30740000001D88400000000B,55:13.8,0,1,9340.1,1
30740000001D88400000000B,55:13.8,0,1,9304.3,1
30740000001D88400000000B,55:13.9,0,1,9295.1,1
30740000001D88400000000B,55:13.9,0,1,9165.3,1
30740000001D88400000000B,55:14.0,0,1,9063,1
30740000001D88400000000B,55:14.0,0,1,8671.1,1
30740000001D88400000000B,55:14.1,0,1,8257.7,1
30740000001D88400000000B,55:14.1,0,1,8734.4,1
30740000001D88400000000B,55:14.2,0,1,8499.2,1
30740000001D88400000000B,55:14.2,0,1,8094.1,1
30740000001D88400000000B,55:14.3,0,1,8310.9,1
30740000001D88400000000B,55:14.4,0,1,7866.5,1
