,2019/09/27 15:20:49.596,0,7,0.0,0
30740000001D88400000000B,2019/09/27 15:20:49.606,0,1,3366.2,0
30740000001D88400000000B,2019/09/27 15:20:49.637,0,1,3410.8,0
30740000001D88400000000B,2019/09/27 15:20:49.679,0,1,3243.2,0
30740000001D88400000000B,2019/09/27 15:20:49.744,0,1,2921.2,0
30740000001D88400000000B,2019/09/27 15:20:49.798,0,1,2949.2,0
30740000001D88400000000B,2019/09/27 15:20:49.842,0,1,2792.3,0
30740000001D88400000000B,2019/09/27 15:20:49.894,0,1,2797.9,0
30740000001D88400000000B,2019/09/27 15:20:49.936,0,1,3096.4,0
30740000001D88400000000B,2019/09/27 15:20:50.000,0,1,3147.3,0
30740000001D88400000000B,2019/09/27 15:20:50.043,0,1,3448.1,0
30740000001D88400000000B,2019/09/27 15:20:50.095,0,1,3766.9,0
30740000001D88400000000B,2019/09/27 15:20:50.137,0,1,3765.3,0
30740000001D88400000000B,2019/09/27 15:20:50.201,0,1,3441.5,0
30740000001D88400000000B,2019/09/27 15:20:50.254,0,1,3340.4,0
30740000001D88400000000B,2019/09/27 15:20:50.296,0,1,3297.8,0
30740000001D88400000000B,2019/09/27 15:20:50.360,0,1,3339.8,0
30740000001D88400000000B,2019/09/27 15:20:50.402,0,1,3349.0,0
30740000001D88400000000B,2019/09/27 15:20:50.454,0,1,3029.0,0
30740000001D88400000000B,2019/09/27 15:20:50.496,0,1,3355.1,0
30740000001D88400000000B,2019/09/27 15:20:50.559,0,1,3275.7,0
30740000001D88400000000B,2019/09/27 15:20:50.603,0,1,3303.3,0
30740000001D88400000000B,2019/09/27 15:20:50.656,0,1,3189.3,0
30740000001D88400000000B,2019/09/27 15:20:50.699,0,1,3147.1,0
30740000001D88400000000B,2019/09/27 15:20:50.741,0,1,2927.0,0
30740000001D88400000000B,2019/09/27 15:20:50.783,0,1,2906.1,0
30740000001D88400000000B,2019/09/27 15:20:50.837,0,1,2798.5,0
30740000001D88400000000B,2019/09/27 15:20:50.880,0,1,2544.8,0
