,47:40.6,0,7,0,1
30740000001D88400000000A,47:40.6,0,1,3370.3,1
30740000001D88400000000A,47:40.6,0,1,3055.4,1
30740000001D88400000000A,47:40.7,0,1,3281.7,1
30740000001D88400000000A,47:40.7,0,1,3633.8,1
30740000001D88400000000A,47:40.8,0,1,3591.4,1
30740000001D88400000000A,47:40.8,0,1,3537.1,1
30740000001D88400000000A,47:40.9,0,1,3523.4,1
30740000001D88400000000A,47:40.9,0,1,3587.7,1
30740000001D88400000000A,47:41.0,0,1,3461.1,1
30740000001D88400000000A,47:41.0,0,1,3501.4,1
30740000001D88400000000A,47:41.1,0,1,3506.1,1
30740000001D88400000000A,47:41.1,0,1,3567.8,1
30740000001D88400000000A,47:41.2,0,1,3320,1
30740000001D88400000000A,47:41.2,0,1,3485.1,1
30740000001D88400000000A,47:41.3,0,1,3444.8,1
30740000001D88400000000A,47:41.3,0,1,3542.5,1
30740000001D88400000000A,47:41.4,0,1,3477.8,1
30740000001D88400000000A,47:41.4,0,1,3441.7,1
30740000001D88400000000A,47:41.5,0,1,3497.4,1
30740000001D88400000000A,47:41.5,0,1,3466.1,1
30740000001D88400000000A,47:41.6,0,1,3599.9,1
30740000001D88400000000A,47:41.6,0,1,2675,1
30740000001D88400000000A,47:41.7,0,1,2029.3,1
30740000001D88400000000A,47:41.7,0,1,2922,1
30740000001D88400000000A,47:41.8,0,1,4410,1
30740000001D88400000000A,47:41.8,0,1,5701.5,1
30740000001D88400000000A,47:41.9,0,1,6110.5,1
30740000001D88400000000A,47:41.9,0,1,6188.9,1
30740000001D88400000000A,47:42.0,0,1,7823.6,1
30740000001D88400000000A,47:42.0,0,1,8558.2,1
30740000001D88400000000A,47:42.1,0,1,9393.9,1
30740000001D88400000000A,47:42.1,0,1,9907.9,1
30740000001D88400000000A,47:42.2,0,1,10023.6,1
30740000001D88400000000A,47:42.2,0,1,9687.3,1
30740000001D88400000000A,47:42.3,0,1,8735.2,1
30740000001D88400000000A,47:42.4,0,1,6711.5,1
30740000001D88400000000A,47:42.4,0,1,4155.6,1
30740000001D88400000000A,47:42.4,0,1,2754.9,1
30740000001D88400000000A,47:42.5,0,1,2252.6,1
30740000001D88400000000A,47:43.0,0,1,1584.2,1
30740000001D88400000000A,47:46.0,0,1,2250,1
30740000001D88400000000A,47:46.0,0,1,3612.9,1
30740000001D88400000000A,47:46.1,0,1,5007.9,1
30740000001D88400000000A,47:46.1,0,1,5376.4,1
30740000001D88400000000A,47:46.2,0,1,5361.1,1
30740000001D88400000000A,47:46.2,0,1,5613.1,1
30740000001D88400000000A,47:46.3,0,1,6445.9,1
30740000001D88400000000A,47:46.3,0,1,7405.2,1
30740000001D88400000000A,47:46.4,0,1,7710.4,1
30740000001D88400000000A,47:46.4,0,1,7252.9,1
30740000001D88400000000A,47:46.5,0,1,7340.8,1
30740000001D88400000000A,47:46.5,0,1,7491.3,1
30740000001D88400000000A,47:46.6,0,1,6981.2,1
30740000001D88400000000A,47:46.7,0,1,6477,1
30740000001D88400000000A,47:46.7,0,1,6058.4,1
30740000001D88400000000A,47:46.8,0,1,6272.9,1
30740000001D88400000000A,47:46.8,0,1,6767.9,1
30740000001D88400000000A,47:46.9,0,1,8244.4,1
30740000001D88400000000A,47:46.9,0,1,9913.2,1
30740000001D88400000000A,47:47.0,0,1,9402.3,1
30740000001D88400000000A,47:47.0,0,1,9439.9,1
30740000001D88400000000A,47:47.1,0,1,9592.7,1
30740000001D88400000000A,47:47.1,0,1,9669.9,1
30740000001D88400000000A,47:47.2,0,1,9751.1,1
30740000001D88400000000A,47:47.2,0,1,9991,1
30740000001D88400000000A,47:47.3,0,1,10090.2,1
30740000001D88400000000A,47:47.3,0,1,10056,1
30740000001D88400000000A,47:47.4,0,1,8937.9,1
30740000001D88400000000A,47:47.4,0,1,7957.7,1
30740000001D88400000000A,47:47.5,0,1,8486.7,1
30740000001D88400000000A,47:47.6,0,1,9060.4,1
30740000001D88400000000A,47:47.6,0,1,9416.5,1
30740000001D88400000000A,47:47.7,0,1,9920.3,1
30740000001D88400000000A,47:47.7,0,1,9916,1
30740000001D88400000000A,47:47.8,0,1,9963,1
30740000001D88400000000A,47:47.8,0,1,9549.2,1
30740000001D88400000000A,47:47.9,0,1,9555.1,1
30740000001D88400000000A,47:47.9,0,1,9438.4,1
30740000001D88400000000A,47:48.0,0,1,9392.5,1
30740000001D88400000000A,47:48.0,0,1,9058.9,1
30740000001D88400000000A,47:48.1,0,1,8814.5,1
30740000001D88400000000A,47:48.1,0,1,8479,1
30740000001D88400000000A,47:48.2,0,1,8495.7,1
30740000001D88400000000A,47:48.2,0,1,8612.8,1
30740000001D88400000000A,47:48.3,0,1,8812.5,1
30740000001D88400000000A,47:48.3,0,1,9231.9,1
30740000001D88400000000A,47:48.4,0,1,9371.1,1
30740000001D88400000000A,47:48.4,0,1,9564.1,1
